id,REF_AREA,TIME_PERIOD,POLLUTION_VALUE,TERRITORIAL_LEVEL
USA69C2015,USA69C,2015,8.2,CITY
USA69C2016,USA69C,2016,7.4,CITY
USA69C2017,USA69C,2017,7.9,CITY
USA69C2018,USA69C,2018,7.7,CITY
USA69C2019,USA69C,2019,7.2,CITY
USA69C2020,USA69C,2020,7.3,CITY
ES013C1990,ES013C,1990,20.8,CITY
ES013C1995,ES013C,1995,19.4,CITY
ES013C2000,ES013C,2000,19.6,CITY
ES013C2001,ES013C,2001,17.7,CITY
ES013C2002,ES013C,2002,17.8,CITY
ES013C2003,ES013C,2003,17.3,CITY
ES013C2004,ES013C,2004,15.5,CITY
ES013C2005,ES013C,2005,16.2,CITY
ES013C2006,ES013C,2006,16.2,CITY
ES013C2007,ES013C,2007,16.2,CITY
ES013C2008,ES013C,2008,13.8,CITY
ES013C2009,ES013C,2009,13.8,CITY
ES013C2010,ES013C,2010,12.8,CITY
ES013C2011,ES013C,2011,14.8,CITY
ES013C2012,ES013C,2012,13.0,CITY
ES013C2013,ES013C,2013,12.1,CITY
ES013C2014,ES013C,2014,11.8,CITY
ES013C2015,ES013C,2015,12.0,CITY
ES013C2016,ES013C,2016,11.0,CITY
ES013C2017,ES013C,2017,11.0,CITY
ES013C2018,ES013C,2018,10.8,CITY
ES013C2019,ES013C,2019,9.9,CITY
ES013C2020,ES013C,2020,10.3,CITY
HU009C1990,HU009C,1990,23.0,CITY
HU009C1995,HU009C,1995,22.3,CITY
HU009C2000,HU009C,2000,19.0,CITY
HU009C2001,HU009C,2001,18.6,CITY
HU009C2002,HU009C,2002,21.9,CITY
HU009C2003,HU009C,2003,22.4,CITY
HU009C2004,HU009C,2004,19.4,CITY
HU009C2005,HU009C,2005,20.2,CITY
HU009C2006,HU009C,2006,21.2,CITY
HU009C2007,HU009C,2007,16.8,CITY
HU009C2008,HU009C,2008,16.9,CITY
HU009C2009,HU009C,2009,17.5,CITY
HU009C2010,HU009C,2010,18.5,CITY
HU009C2011,HU009C,2011,19.0,CITY
HU009C2012,HU009C,2012,17.0,CITY
HU009C2013,HU009C,2013,16.3,CITY
HU009C2014,HU009C,2014,16.2,CITY
HU009C2015,HU009C,2015,16.5,CITY
HU009C2016,HU009C,2016,14.9,CITY
HU009C2017,HU009C,2017,15.5,CITY
HU009C2018,HU009C,2018,15.9,CITY
HU009C2019,HU009C,2019,13.2,CITY
HU009C2020,HU009C,2020,12.7,CITY
RO005F1990,RO005F,1990,21.0,FUA
RO005F1995,RO005F,1995,19.6,FUA
RO005F2000,RO005F,2000,19.1,FUA
RO005F2001,RO005F,2001,19.6,FUA
RO005F2002,RO005F,2002,22.0,FUA
RO005F2003,RO005F,2003,22.2,FUA
RO005F2004,RO005F,2004,19.8,FUA
RO005F2005,RO005F,2005,20.2,FUA
RO005F2006,RO005F,2006,21.9,FUA
RO005F2007,RO005F,2007,18.0,FUA
RO005F2008,RO005F,2008,17.5,FUA
RO005F2009,RO005F,2009,18.4,FUA
RO005F2010,RO005F,2010,18.7,FUA
RO005F2011,RO005F,2011,20.4,FUA
RO005F2012,RO005F,2012,18.6,FUA
RO005F2013,RO005F,2013,17.1,FUA
RO005F2014,RO005F,2014,17.6,FUA
RO005F2015,RO005F,2015,16.4,FUA
RO005F2016,RO005F,2016,15.8,FUA
RO005F2017,RO005F,2017,15.9,FUA
RO005F2018,RO005F,2018,16.1,FUA
RO005F2019,RO005F,2019,13.4,FUA
RO005F2020,RO005F,2020,13.5,FUA
USA90F1990,USA90F,1990,10.8,FUA
USA90F1995,USA90F,1995,11.0,FUA
USA90F2000,USA90F,2000,10.9,FUA
USA90F2001,USA90F,2001,10.3,FUA
USA90F2002,USA90F,2002,9.6,FUA
USA90F2003,USA90F,2003,9.2,FUA
USA90F2004,USA90F,2004,9.2,FUA
USA90F2005,USA90F,2005,9.5,FUA
USA90F2006,USA90F,2006,8.9,FUA
USA90F2007,USA90F,2007,9.2,FUA
USA90F2008,USA90F,2008,8.0,FUA
USA90F2009,USA90F,2009,7.9,FUA
USA90F2010,USA90F,2010,7.6,FUA
USA90F2011,USA90F,2011,7.7,FUA
USA90F2012,USA90F,2012,7.4,FUA
USA90F2013,USA90F,2013,7.0,FUA
USA90F2014,USA90F,2014,7.1,FUA
USA90F2015,USA90F,2015,6.9,FUA
USA90F2016,USA90F,2016,6.2,FUA
USA90F2017,USA90F,2017,5.9,FUA
USA90F2018,USA90F,2018,5.8,FUA
USA90F2019,USA90F,2019,5.5,FUA
USA90F2020,USA90F,2020,6.0,FUA
USA200F1990,USA200F,1990,11.5,FUA
USA200F1995,USA200F,1995,12.1,FUA
USA200F2000,USA200F,2000,10.8,FUA
USA200F2001,USA200F,2001,9.9,FUA
USA200F2002,USA200F,2002,9.7,FUA
USA200F2003,USA200F,2003,8.8,FUA
USA200F2004,USA200F,2004,8.7,FUA
USA200F2005,USA200F,2005,8.4,FUA
USA200F2006,USA200F,2006,8.1,FUA
USA200F2007,USA200F,2007,8.5,FUA
USA200F2008,USA200F,2008,7.8,FUA
USA200F2009,USA200F,2009,7.7,FUA
USA200F2010,USA200F,2010,7.6,FUA
USA200F2011,USA200F,2011,7.9,FUA
USA200F2012,USA200F,2012,7.8,FUA
USA200F2013,USA200F,2013,7.5,FUA
USA200F2014,USA200F,2014,7.3,FUA
USA200F2015,USA200F,2015,6.8,FUA
USA200F2016,USA200F,2016,6.3,FUA
USA200F2017,USA200F,2017,6.4,FUA
USA200F2018,USA200F,2018,6.2,FUA
USA200F2019,USA200F,2019,5.5,FUA
USA200F2020,USA200F,2020,6.5,FUA
ES023C1990,ES023C,1990,15.5,CITY
ES023C1995,ES023C,1995,14.7,CITY
ES023C2000,ES023C,2000,20.3,CITY
ES023C2001,ES023C,2001,18.0,CITY
ES023C2002,ES023C,2002,18.5,CITY
ES023C2003,ES023C,2003,18.2,CITY
ES023C2004,ES023C,2004,16.1,CITY
ES023C2005,ES023C,2005,17.0,CITY
ES023C2006,ES023C,2006,17.0,CITY
ES023C2007,ES023C,2007,17.1,CITY
ES023C2008,ES023C,2008,14.8,CITY
ES023C2009,ES023C,2009,14.5,CITY
ES023C2010,ES023C,2010,13.7,CITY
ES023C2011,ES023C,2011,15.5,CITY
ES023C2012,ES023C,2012,13.5,CITY
ES023C2013,ES023C,2013,12.8,CITY
ES023C2014,ES023C,2014,12.4,CITY
ES023C2015,ES023C,2015,12.6,CITY
ES023C2016,ES023C,2016,11.6,CITY
ES023C2017,ES023C,2017,11.6,CITY
ES023C2018,ES023C,2018,11.4,CITY
ES023C2019,ES023C,2019,10.6,CITY
ES023C2020,ES023C,2020,11.0,CITY
NL009F1990,NL009F,1990,20.5,FUA
NL009F1995,NL009F,1995,19.0,FUA
NL009F2000,NL009F,2000,17.2,FUA
NL009F2001,NL009F,2001,15.3,FUA
NL009F2002,NL009F,2002,16.8,FUA
NL009F2003,NL009F,2003,17.7,FUA
NL009F2004,NL009F,2004,15.8,FUA
NL009F2005,NL009F,2005,15.3,FUA
NL009F2006,NL009F,2006,16.3,FUA
NL009F2007,NL009F,2007,15.3,FUA
NL009F2008,NL009F,2008,13.9,FUA
NL009F2009,NL009F,2009,13.8,FUA
NL009F2010,NL009F,2010,14.6,FUA
NL009F2011,NL009F,2011,14.6,FUA
NL009F2012,NL009F,2012,12.7,FUA
NL009F2013,NL009F,2013,11.7,FUA
NL009F2014,NL009F,2014,11.6,FUA
NL009F2015,NL009F,2015,11.9,FUA
NL009F2016,NL009F,2016,10.5,FUA
NL009F2017,NL009F,2017,11.3,FUA
NL009F2018,NL009F,2018,11.2,FUA
NL009F2019,NL009F,2019,9.9,FUA
NL009F2020,NL009F,2020,9.7,FUA
UK561C1990,UK561C,1990,15.6,CITY
UK561C1995,UK561C,1995,14.8,CITY
UK561C2000,UK561C,2000,14.7,CITY
UK561C2001,UK561C,2001,13.4,CITY
UK561C2002,UK561C,2002,13.5,CITY
UK561C2003,UK561C,2003,16.2,CITY
UK561C2004,UK561C,2004,13.2,CITY
UK561C2005,UK561C,2005,13.5,CITY
UK561C2006,UK561C,2006,13.7,CITY
UK561C2007,UK561C,2007,13.5,CITY
UK561C2008,UK561C,2008,12.6,CITY
UK561C2009,UK561C,2009,11.7,CITY
UK561C2010,UK561C,2010,12.0,CITY
UK561C2011,UK561C,2011,12.3,CITY
UK561C2012,UK561C,2012,11.2,CITY
UK561C2013,UK561C,2013,10.7,CITY
UK561C2014,UK561C,2014,10.1,CITY
UK561C2015,UK561C,2015,10.0,CITY
UK561C2016,UK561C,2016,9.4,CITY
UK561C2017,UK561C,2017,9.7,CITY
UK561C2018,UK561C,2018,9.4,CITY
UK561C2019,UK561C,2019,9.3,CITY
UK561C2020,UK561C,2020,9.2,CITY
USA55F1990,USA55F,1990,12.6,FUA
USA55F1995,USA55F,1995,12.5,FUA
USA55F2000,USA55F,2000,11.4,FUA
USA55F2001,USA55F,2001,11.2,FUA
USA55F2002,USA55F,2002,10.6,FUA
USA55F2003,USA55F,2003,10.4,FUA
USA55F2004,USA55F,2004,9.9,FUA
USA55F2005,USA55F,2005,10.9,FUA
USA55F2006,USA55F,2006,9.9,FUA
USA55F2007,USA55F,2007,10.2,FUA
USA55F2008,USA55F,2008,9.6,FUA
USA55F2009,USA55F,2009,8.9,FUA
USA55F2010,USA55F,2010,9.5,FUA
USA55F2011,USA55F,2011,9.2,FUA
USA55F2012,USA55F,2012,8.5,FUA
USA55F2013,USA55F,2013,8.7,FUA
USA55F2014,USA55F,2014,8.0,FUA
USA55F2015,USA55F,2015,8.1,FUA
USA55F2016,USA55F,2016,7.2,FUA
USA55F2017,USA55F,2017,7.5,FUA
USA55F2018,USA55F,2018,7.6,FUA
USA55F2019,USA55F,2019,7.2,FUA
USA55F2020,USA55F,2020,8.3,FUA
NL029C1990,NL029C,1990,25.4,CITY
NL029C1995,NL029C,1995,24.0,CITY
NL029C2000,NL029C,2000,21.5,CITY
NL029C2001,NL029C,2001,19.2,CITY
NL029C2002,NL029C,2002,19.8,CITY
NL029C2003,NL029C,2003,21.9,CITY
NL029C2004,NL029C,2004,19.2,CITY
NL029C2005,NL029C,2005,19.2,CITY
NL029C2006,NL029C,2006,20.3,CITY
NL029C2007,NL029C,2007,18.6,CITY
NL029C2008,NL029C,2008,17.5,CITY
NL029C2009,NL029C,2009,17.1,CITY
NL029C2010,NL029C,2010,17.4,CITY
NL029C2011,NL029C,2011,17.8,CITY
NL029C2012,NL029C,2012,15.7,CITY
NL029C2013,NL029C,2013,14.5,CITY
NL029C2014,NL029C,2014,13.8,CITY
NL029C2015,NL029C,2015,14.4,CITY
NL029C2016,NL029C,2016,13.2,CITY
NL029C2017,NL029C,2017,13.8,CITY
NL029C2018,NL029C,2018,13.4,CITY
NL029C2019,NL029C,2019,12.6,CITY
NL029C2020,NL029C,2020,12.0,CITY
FR039F1990,FR039F,1990,17.0,FUA
FR039F1995,FR039F,1995,16.1,FUA
FR039F2000,FR039F,2000,14.5,FUA
FR039F2001,FR039F,2001,14.3,FUA
FR039F2002,FR039F,2002,13.9,FUA
FR039F2003,FR039F,2003,15.3,FUA
FR039F2004,FR039F,2004,12.8,FUA
FR039F2005,FR039F,2005,13.3,FUA
FR039F2006,FR039F,2006,14.7,FUA
FR039F2007,FR039F,2007,13.2,FUA
FR039F2008,FR039F,2008,12.4,FUA
FR039F2009,FR039F,2009,13.1,FUA
FR039F2010,FR039F,2010,12.4,FUA
FR039F2011,FR039F,2011,12.7,FUA
FR039F2012,FR039F,2012,11.7,FUA
FR039F2013,FR039F,2013,11.9,FUA
FR039F2014,FR039F,2014,9.8,FUA
FR039F2015,FR039F,2015,10.8,FUA
FR039F2016,FR039F,2016,9.9,FUA
FR039F2017,FR039F,2017,9.3,FUA
FR039F2018,FR039F,2018,9.5,FUA
FR039F2019,FR039F,2019,8.8,FUA
FR039F2020,FR039F,2020,8.5,FUA
ES020C1990,ES020C,1990,19.6,CITY
ES020C1995,ES020C,1995,18.1,CITY
ES020C2000,ES020C,2000,19.8,CITY
ES020C2001,ES020C,2001,19.8,CITY
ES020C2002,ES020C,2002,20.2,CITY
ES020C2003,ES020C,2003,20.3,CITY
ES020C2004,ES020C,2004,20.2,CITY
ES020C2005,ES020C,2005,19.2,CITY
ES020C2006,ES020C,2006,20.3,CITY
ES020C2007,ES020C,2007,19.5,CITY
ES020C2008,ES020C,2008,16.5,CITY
ES020C2009,ES020C,2009,16.9,CITY
ES020C2010,ES020C,2010,16.3,CITY
ES020C2011,ES020C,2011,17.7,CITY
ES020C2012,ES020C,2012,15.2,CITY
ES020C2013,ES020C,2013,14.7,CITY
ES020C2014,ES020C,2014,13.4,CITY
ES020C2015,ES020C,2015,14.3,CITY
ES020C2016,ES020C,2016,13.3,CITY
ES020C2017,ES020C,2017,13.9,CITY
ES020C2018,ES020C,2018,13.1,CITY
ES020C2019,ES020C,2019,12.1,CITY
ES020C2020,ES020C,2020,12.6,CITY
IT051F1990,IT051F,1990,35.3,FUA
IT051F1995,IT051F,1995,33.3,FUA
IT051F2000,IT051F,2000,30.4,FUA
IT051F2001,IT051F,2001,23.4,FUA
IT051F2002,IT051F,2002,24.4,FUA
IT051F2003,IT051F,2003,26.1,FUA
IT051F2004,IT051F,2004,24.0,FUA
IT051F2005,IT051F,2005,25.0,FUA
IT051F2006,IT051F,2006,24.9,FUA
IT051F2007,IT051F,2007,21.9,FUA
IT051F2008,IT051F,2008,21.3,FUA
IT051F2009,IT051F,2009,21.6,FUA
IT051F2010,IT051F,2010,21.5,FUA
IT051F2011,IT051F,2011,21.9,FUA
IT051F2012,IT051F,2012,19.5,FUA
IT051F2013,IT051F,2013,18.8,FUA
IT051F2014,IT051F,2014,17.6,FUA
IT051F2015,IT051F,2015,18.0,FUA
IT051F2016,IT051F,2016,16.4,FUA
IT051F2017,IT051F,2017,16.8,FUA
IT051F2018,IT051F,2018,17.3,FUA
IT051F2019,IT051F,2019,15.8,FUA
IT051F2020,IT051F,2020,15.3,FUA
IT073C1990,IT073C,1990,44.9,CITY
IT073C1995,IT073C,1995,42.3,CITY
IT073C2000,IT073C,2000,38.3,CITY
IT073C2001,IT073C,2001,32.7,CITY
IT073C2002,IT073C,2002,33.9,CITY
IT073C2003,IT073C,2003,35.5,CITY
IT073C2004,IT073C,2004,32.4,CITY
IT073C2005,IT073C,2005,32.9,CITY
IT073C2006,IT073C,2006,33.5,CITY
IT073C2007,IT073C,2007,30.2,CITY
IT073C2008,IT073C,2008,29.0,CITY
IT073C2009,IT073C,2009,29.3,CITY
IT073C2010,IT073C,2010,28.6,CITY
IT073C2011,IT073C,2011,30.2,CITY
IT073C2012,IT073C,2012,26.2,CITY
IT073C2013,IT073C,2013,25.8,CITY
IT073C2014,IT073C,2014,23.7,CITY
IT073C2015,IT073C,2015,24.8,CITY
IT073C2016,IT073C,2016,21.9,CITY
IT073C2017,IT073C,2017,22.3,CITY
IT073C2018,IT073C,2018,23.3,CITY
IT073C2019,IT073C,2019,20.6,CITY
IT073C2020,IT073C,2020,20.1,CITY
COL17F1990,COL17F,1990,21.2,FUA
COL17F1995,COL17F,1995,20.4,FUA
COL17F2000,COL17F,2000,20.6,FUA
COL17F2001,COL17F,2001,17.2,FUA
COL17F2002,COL17F,2002,18.2,FUA
COL17F2003,COL17F,2003,18.9,FUA
COL17F2004,COL17F,2004,17.9,FUA
COL17F2005,COL17F,2005,17.7,FUA
COL17F2006,COL17F,2006,19.2,FUA
COL17F2007,COL17F,2007,18.4,FUA
COL17F2008,COL17F,2008,17.4,FUA
COL17F2009,COL17F,2009,14.9,FUA
COL17F2010,COL17F,2010,15.6,FUA
COL17F2011,COL17F,2011,16.6,FUA
COL17F2012,COL17F,2012,14.8,FUA
COL17F2013,COL17F,2013,15.2,FUA
COL17F2014,COL17F,2014,14.7,FUA
COL17F2015,COL17F,2015,13.9,FUA
COL17F2016,COL17F,2016,13.4,FUA
COL17F2017,COL17F,2017,13.4,FUA
COL17F2018,COL17F,2018,13.6,FUA
COL17F2019,COL17F,2019,12.1,FUA
COL17F2020,COL17F,2020,10.9,FUA
IT069C1990,IT069C,1990,35.6,CITY
IT069C1995,IT069C,1995,33.5,CITY
IT069C2000,IT069C,2000,31.5,CITY
IT069C2001,IT069C,2001,27.1,CITY
IT069C2002,IT069C,2002,27.9,CITY
IT069C2003,IT069C,2003,30.4,CITY
IT069C2004,IT069C,2004,26.8,CITY
IT069C2005,IT069C,2005,28.4,CITY
IT069C2006,IT069C,2006,28.0,CITY
IT069C2007,IT069C,2007,26.0,CITY
IT069C2008,IT069C,2008,24.0,CITY
IT069C2009,IT069C,2009,24.7,CITY
IT069C2010,IT069C,2010,22.4,CITY
IT069C2011,IT069C,2011,25.1,CITY
IT069C2012,IT069C,2012,22.6,CITY
IT069C2013,IT069C,2013,21.5,CITY
IT069C2014,IT069C,2014,19.9,CITY
IT069C2015,IT069C,2015,21.4,CITY
IT069C2016,IT069C,2016,18.8,CITY
IT069C2017,IT069C,2017,18.8,CITY
IT069C2018,IT069C,2018,19.0,CITY
IT069C2019,IT069C,2019,17.4,CITY
IT069C2020,IT069C,2020,17.2,CITY
USA143F1990,USA143F,1990,12.9,FUA
USA143F1995,USA143F,1995,12.3,FUA
USA143F2000,USA143F,2000,11.7,FUA
USA143F2001,USA143F,2001,12.4,FUA
USA143F2002,USA143F,2002,12.3,FUA
USA143F2003,USA143F,2003,11.4,FUA
USA143F2004,USA143F,2004,10.8,FUA
USA143F2005,USA143F,2005,11.7,FUA
USA143F2006,USA143F,2006,10.8,FUA
USA143F2007,USA143F,2007,10.5,FUA
USA143F2008,USA143F,2008,10.3,FUA
USA143F2009,USA143F,2009,9.0,FUA
USA143F2010,USA143F,2010,8.7,FUA
USA143F2011,USA143F,2011,9.0,FUA
USA143F2012,USA143F,2012,8.7,FUA
USA143F2013,USA143F,2013,8.6,FUA
USA143F2014,USA143F,2014,8.5,FUA
USA143F2015,USA143F,2015,8.1,FUA
USA143F2016,USA143F,2016,8.5,FUA
USA143F2017,USA143F,2017,7.8,FUA
USA143F2018,USA143F,2018,7.9,FUA
USA143F2019,USA143F,2019,7.2,FUA
USA143F2020,USA143F,2020,7.8,FUA
DE002C1990,DE002C,1990,21.6,CITY
DE002C1995,DE002C,1995,19.9,CITY
DE002C2000,DE002C,2000,17.9,CITY
DE002C2001,DE002C,2001,17.2,CITY
DE002C2002,DE002C,2002,18.2,CITY
DE002C2003,DE002C,2003,18.5,CITY
DE002C2004,DE002C,2004,16.0,CITY
DE002C2005,DE002C,2005,16.5,CITY
DE002C2006,DE002C,2006,17.5,CITY
DE002C2007,DE002C,2007,16.7,CITY
DE002C2008,DE002C,2008,14.7,CITY
DE002C2009,DE002C,2009,15.1,CITY
DE002C2010,DE002C,2010,16.1,CITY
DE002C2011,DE002C,2011,15.9,CITY
DE002C2012,DE002C,2012,13.7,CITY
DE002C2013,DE002C,2013,13.2,CITY
DE002C2014,DE002C,2014,12.6,CITY
DE002C2015,DE002C,2015,12.6,CITY
DE002C2016,DE002C,2016,11.8,CITY
DE002C2017,DE002C,2017,12.3,CITY
DE002C2018,DE002C,2018,11.8,CITY
DE002C2019,DE002C,2019,11.1,CITY
DE002C2020,DE002C,2020,10.8,CITY
ES092F1990,ES092F,1990,10.8,FUA
ES092F1995,ES092F,1995,10.3,FUA
ES092F2000,ES092F,2000,10.9,FUA
ES092F2001,ES092F,2001,11.0,FUA
ES092F2002,ES092F,2002,10.7,FUA
ES092F2003,ES092F,2003,11.6,FUA
ES092F2004,ES092F,2004,10.8,FUA
ES092F2005,ES092F,2005,10.5,FUA
ES092F2006,ES092F,2006,11.0,FUA
ES092F2007,ES092F,2007,10.5,FUA
ES092F2008,ES092F,2008,9.3,FUA
ES092F2009,ES092F,2009,9.4,FUA
ES092F2010,ES092F,2010,8.8,FUA
ES092F2011,ES092F,2011,9.4,FUA
ES092F2012,ES092F,2012,8.6,FUA
ES092F2013,ES092F,2013,7.9,FUA
ES092F2014,ES092F,2014,7.5,FUA
ES092F2015,ES092F,2015,8.0,FUA
ES092F2016,ES092F,2016,7.4,FUA
ES092F2017,ES092F,2017,7.7,FUA
ES092F2018,ES092F,2018,7.5,FUA
ES092F2019,ES092F,2019,6.6,FUA
ES092F2020,ES092F,2020,7.1,FUA
USA169C1990,USA169C,1990,10.6,CITY
USA169C1995,USA169C,1995,10.5,CITY
USA169C2000,USA169C,2000,9.7,CITY
USA169C2001,USA169C,2001,9.4,CITY
USA169C2002,USA169C,2002,9.1,CITY
USA169C2003,USA169C,2003,9.1,CITY
USA169C2004,USA169C,2004,9.1,CITY
USA169C2005,USA169C,2005,8.9,CITY
USA169C2006,USA169C,2006,8.6,CITY
USA169C2007,USA169C,2007,8.4,CITY
USA169C2008,USA169C,2008,8.0,CITY
USA169C2009,USA169C,2009,7.8,CITY
USA169C2010,USA169C,2010,7.7,CITY
USA169C2011,USA169C,2011,7.1,CITY
USA169C2012,USA169C,2012,7.7,CITY
USA169C2013,USA169C,2013,7.4,CITY
USA169C2014,USA169C,2014,7.1,CITY
USA169C2015,USA169C,2015,7.5,CITY
USA169C2016,USA169C,2016,6.0,CITY
USA169C2017,USA169C,2017,7.0,CITY
USA169C2018,USA169C,2018,7.3,CITY
USA169C2019,USA169C,2019,6.4,CITY
USA169C2020,USA169C,2020,6.5,CITY
RO023C1990,RO023C,1990,14.1,CITY
RO023C1995,RO023C,1995,13.1,CITY
RO023C2000,RO023C,2000,16.4,CITY
RO023C2001,RO023C,2001,17.1,CITY
RO023C2002,RO023C,2002,19.3,CITY
RO023C2003,RO023C,2003,19.4,CITY
RO023C2004,RO023C,2004,17.1,CITY
RO023C2005,RO023C,2005,17.9,CITY
RO023C2006,RO023C,2006,19.3,CITY
RO023C2007,RO023C,2007,15.9,CITY
RO023C2008,RO023C,2008,15.6,CITY
RO023C2009,RO023C,2009,16.1,CITY
RO023C2010,RO023C,2010,16.6,CITY
RO023C2011,RO023C,2011,18.0,CITY
RO023C2012,RO023C,2012,16.4,CITY
RO023C2013,RO023C,2013,15.1,CITY
RO023C2014,RO023C,2014,15.2,CITY
RO023C2015,RO023C,2015,14.6,CITY
RO023C2016,RO023C,2016,14.2,CITY
RO023C2017,RO023C,2017,14.3,CITY
RO023C2018,RO023C,2018,14.2,CITY
RO023C2019,RO023C,2019,12.1,CITY
RO023C2020,RO023C,2020,12.2,CITY
PT014C1990,PT014C,1990,12.6,CITY
PT014C1995,PT014C,1995,12.5,CITY
PT014C2000,PT014C,2000,12.7,CITY
PT014C2001,PT014C,2001,12.5,CITY
PT014C2002,PT014C,2002,12.2,CITY
PT014C2003,PT014C,2003,13.0,CITY
PT014C2004,PT014C,2004,11.9,CITY
PT014C2005,PT014C,2005,11.8,CITY
PT014C2006,PT014C,2006,12.8,CITY
PT014C2007,PT014C,2007,12.3,CITY
PT014C2008,PT014C,2008,10.7,CITY
PT014C2009,PT014C,2009,10.6,CITY
PT014C2010,PT014C,2010,10.3,CITY
PT014C2011,PT014C,2011,10.8,CITY
PT014C2012,PT014C,2012,9.4,CITY
PT014C2013,PT014C,2013,9.3,CITY
PT014C2014,PT014C,2014,8.9,CITY
PT014C2015,PT014C,2015,9.2,CITY
PT014C2016,PT014C,2016,8.2,CITY
PT014C2017,PT014C,2017,8.8,CITY
PT014C2018,PT014C,2018,8.6,CITY
PT014C2019,PT014C,2019,7.6,CITY
PT014C2020,PT014C,2020,8.1,CITY
CAN17F1990,CAN17F,1990,11.8,FUA
CAN17F1995,CAN17F,1995,11.3,FUA
CAN17F2000,CAN17F,2000,10.8,FUA
CAN17F2001,CAN17F,2001,11.5,FUA
CAN17F2002,CAN17F,2002,11.4,FUA
CAN17F2003,CAN17F,2003,10.8,FUA
CAN17F2004,CAN17F,2004,9.9,FUA
CAN17F2005,CAN17F,2005,11.2,FUA
CAN17F2006,CAN17F,2006,10.1,FUA
CAN17F2007,CAN17F,2007,9.7,FUA
CAN17F2008,CAN17F,2008,9.4,FUA
CAN17F2009,CAN17F,2009,8.2,FUA
CAN17F2010,CAN17F,2010,8.0,FUA
CAN17F2011,CAN17F,2011,8.0,FUA
CAN17F2012,CAN17F,2012,8.1,FUA
CAN17F2013,CAN17F,2013,7.7,FUA
CAN17F2014,CAN17F,2014,8.0,FUA
CAN17F2015,CAN17F,2015,7.6,FUA
CAN17F2016,CAN17F,2016,7.1,FUA
CAN17F2017,CAN17F,2017,7.2,FUA
CAN17F2018,CAN17F,2018,7.4,FUA
CAN17F2019,CAN17F,2019,6.8,FUA
CAN17F2020,CAN17F,2020,6.9,FUA
KOR07C1990,KOR07C,1990,24.0,CITY
KOR07C1995,KOR07C,1995,23.4,CITY
KOR07C2000,KOR07C,2000,23.4,CITY
KOR07C2001,KOR07C,2001,22.4,CITY
KOR07C2002,KOR07C,2002,23.1,CITY
KOR07C2003,KOR07C,2003,22.8,CITY
KOR07C2004,KOR07C,2004,21.9,CITY
KOR07C2005,KOR07C,2005,22.4,CITY
KOR07C2006,KOR07C,2006,22.6,CITY
KOR07C2007,KOR07C,2007,22.4,CITY
KOR07C2008,KOR07C,2008,22.7,CITY
KOR07C2009,KOR07C,2009,21.4,CITY
KOR07C2010,KOR07C,2010,20.0,CITY
KOR07C2011,KOR07C,2011,22.8,CITY
KOR07C2012,KOR07C,2012,23.2,CITY
KOR07C2013,KOR07C,2013,24.8,CITY
KOR07C2014,KOR07C,2014,25.8,CITY
KOR07C2015,KOR07C,2015,23.6,CITY
KOR07C2016,KOR07C,2016,23.8,CITY
KOR07C2017,KOR07C,2017,23.5,CITY
KOR07C2018,KOR07C,2018,23.7,CITY
KOR07C2019,KOR07C,2019,23.5,CITY
KOR07C2020,KOR07C,2020,23.0,CITY
ES090C1990,ES090C,1990,17.8,CITY
ES090C1995,ES090C,1995,16.4,CITY
ES090C2000,ES090C,2000,18.0,CITY
ES090C2001,ES090C,2001,18.2,CITY
ES090C2002,ES090C,2002,18.8,CITY
ES090C2003,ES090C,2003,18.4,CITY
ES090C2004,ES090C,2004,18.2,CITY
ES090C2005,ES090C,2005,17.8,CITY
ES090C2006,ES090C,2006,18.6,CITY
ES090C2007,ES090C,2007,17.7,CITY
ES090C2008,ES090C,2008,15.5,CITY
ES090C2009,ES090C,2009,15.9,CITY
ES090C2010,ES090C,2010,15.4,CITY
ES090C2011,ES090C,2011,16.3,CITY
ES090C2012,ES090C,2012,14.5,CITY
ES090C2013,ES090C,2013,13.8,CITY
ES090C2014,ES090C,2014,12.5,CITY
ES090C2015,ES090C,2015,13.7,CITY
ES090C2016,ES090C,2016,12.6,CITY
ES090C2017,ES090C,2017,13.0,CITY
ES090C2018,ES090C,2018,12.0,CITY
ES090C2019,ES090C,2019,11.3,CITY
ES090C2020,ES090C,2020,11.4,CITY
NL012C1990,NL012C,1990,23.0,CITY
NL012C1995,NL012C,1995,21.6,CITY
NL012C2000,NL012C,2000,19.2,CITY
NL012C2001,NL012C,2001,17.6,CITY
NL012C2002,NL012C,2002,18.7,CITY
NL012C2003,NL012C,2003,19.5,CITY
NL012C2004,NL012C,2004,17.9,CITY
NL012C2005,NL012C,2005,17.5,CITY
NL012C2006,NL012C,2006,18.6,CITY
NL012C2007,NL012C,2007,17.1,CITY
NL012C2008,NL012C,2008,16.0,CITY
NL012C2009,NL012C,2009,15.8,CITY
NL012C2010,NL012C,2010,16.8,CITY
NL012C2011,NL012C,2011,16.4,CITY
NL012C2012,NL012C,2012,14.6,CITY
NL012C2013,NL012C,2013,13.2,CITY
NL012C2014,NL012C,2014,12.6,CITY
NL012C2015,NL012C,2015,13.3,CITY
NL012C2016,NL012C,2016,12.2,CITY
NL012C2017,NL012C,2017,12.9,CITY
NL012C2018,NL012C,2018,12.2,CITY
