id,REF_AREA,TIME_PERIOD,RIVER_FLOOD_VALUE,TERRITORIAL_LEVEL
COL52F2000,COL52F,2000,0.0,FUA
COL52F2015,COL52F,2015,0.0,FUA
NL034C2000,NL034C,2000,41.2,CITY
NL034C2015,NL034C,2015,44.9,CITY
FR075C2000,FR075C,2000,0.0,CITY
FR075C2015,FR075C,2015,0.0,CITY
DE083F2000,DE083F,2000,3.2,FUA
DE083F2015,DE083F,2015,3.2,FUA
DE016F2000,DE016F,2000,1.9,FUA
DE016F2015,DE016F,2015,1.7,FUA
BG011F2000,BG011F,2000,1.3,FUA
BG011F2015,BG011F,2015,1.5,FUA
RO014C2000,RO014C,2000,23.6,CITY
RO014C2015,RO014C,2015,23.8,CITY
IT003F2000,IT003F,2000,0.3,FUA
IT003F2015,IT003F,2015,0.4,FUA
CZ015C2000,CZ015C,2000,0.0,CITY
CZ015C2015,CZ015C,2015,0.0,CITY
ES022C2000,ES022C,2000,0.0,CITY
ES022C2015,ES022C,2015,0.0,CITY
MEX36F2000,MEX36F,2000,0.0,FUA
MEX36F2015,MEX36F,2015,0.0,FUA
CL017C2000,CL017C,2000,0.0,CITY
CL017C2015,CL017C,2015,0.0,CITY
NL007C2000,NL007C,2000,0.2,CITY
NL007C2015,NL007C,2015,0.2,CITY
DE035C2000,DE035C,2000,10.4,CITY
DE035C2015,DE035C,2015,10.4,CITY
UK029C2000,UK029C,2000,7.0,CITY
UK029C2015,UK029C,2015,7.1,CITY
NL041F2000,NL041F,2000,1.6,FUA
NL041F2015,NL041F,2015,1.6,FUA
FR020C2000,FR020C,2000,0.0,CITY
FR020C2015,FR020C,2015,0.0,CITY
PL026C2000,PL026C,2000,2.2,CITY
PL026C2015,PL026C,2015,2.7,CITY
CAN09F2000,CAN09F,2000,1.7,FUA
CAN09F2015,CAN09F,2015,1.6,FUA
FR038F2000,FR038F,2000,0.0,FUA
FR038F2015,FR038F,2015,0.0,FUA
USA209F2000,USA209F,2000,0.0,FUA
USA209F2015,USA209F,2015,0.0,FUA
IT080F2000,IT080F,2000,4.9,FUA
IT080F2015,IT080F,2015,5.2,FUA
USA43F2000,USA43F,2000,0.0,FUA
USA43F2015,USA43F,2015,0.1,FUA
ES092C2000,ES092C,2000,8.7,CITY
ES092C2015,ES092C,2015,8.3,CITY
ES048C2000,ES048C,2000,0.0,CITY
ES048C2015,ES048C,2015,0.0,CITY
PL038F2000,PL038F,2000,16.6,FUA
PL038F2015,PL038F,2015,15.5,FUA
MEX13F2000,MEX13F,2000,9.9,FUA
MEX13F2015,MEX13F,2015,9.8,FUA
FR026F2000,FR026F,2000,0.0,FUA
FR026F2015,FR026F,2015,0.0,FUA
HU015F2000,HU015F,2000,0.5,FUA
HU015F2015,HU015F,2015,0.8,FUA
DE064F2000,DE064F,2000,39.8,FUA
DE064F2015,DE064F,2015,40.3,FUA
DE004C2000,DE004C,2000,8.8,CITY
DE004C2015,DE004C,2015,9.1,CITY
UK021C2000,UK021C,2000,0.0,CITY
UK021C2015,UK021C,2015,0.0,CITY
FR050C2000,FR050C,2000,0.0,CITY
FR050C2015,FR050C,2015,0.0,CITY
USA204C2000,USA204C,2000,0.0,CITY
USA204C2015,USA204C,2015,0.0,CITY
USA148C2000,USA148C,2000,0.0,CITY
USA148C2015,USA148C,2015,0.0,CITY
ES028F2000,ES028F,2000,5.0,FUA
ES028F2015,ES028F,2015,5.1,FUA
MEX12F2000,MEX12F,2000,9.1,FUA
MEX12F2015,MEX12F,2015,8.9,FUA
UK017C2000,UK017C,2000,4.5,CITY
UK017C2015,UK017C,2015,4.6,CITY
ES013F2000,ES013F,2000,4.4,FUA
ES013F2015,ES013F,2015,4.7,FUA
USA163F2000,USA163F,2000,0.0,FUA
USA163F2015,USA163F,2015,0.0,FUA
JPN27C2000,JPN27C,2000,0.0,CITY
JPN27C2015,JPN27C,2015,0.0,CITY
RO008C2000,RO008C,2000,24.2,CITY
RO008C2015,RO008C,2015,26.6,CITY
SE014F2000,SE014F,2000,2.5,FUA
SE014F2015,SE014F,2015,2.3,FUA
COL47C2000,COL47C,2000,2.9,CITY
COL47C2015,COL47C,2015,2.6,CITY
IT038F2000,IT038F,2000,9.6,FUA
IT038F2015,IT038F,2015,8.8,FUA
NZL05F2000,NZL05F,2000,0.0,FUA
NZL05F2015,NZL05F,2015,0.0,FUA
NZL56C2000,NZL56C,2000,0.0,CITY
NZL56C2015,NZL56C,2015,0.0,CITY
JPN30F2000,JPN30F,2000,0.0,FUA
JPN30F2015,JPN30F,2015,0.0,FUA
DE060F2000,DE060F,2000,11.4,FUA
DE060F2015,DE060F,2015,11.4,FUA
ES035C2000,ES035C,2000,17.8,CITY
ES035C2015,ES035C,2015,20.4,CITY
USA48C2000,USA48C,2000,0.1,CITY
USA48C2015,USA48C,2015,0.1,CITY
MEX26F2000,MEX26F,2000,0.0,FUA
MEX26F2015,MEX26F,2015,0.0,FUA
PL056C2000,PL056C,2000,0.0,CITY
PL056C2015,PL056C,2015,0.0,CITY
UK022C2000,UK022C,2000,1.7,CITY
UK022C2015,UK022C,2015,1.8,CITY
DE102C2000,DE102C,2000,19.7,CITY
DE102C2015,DE102C,2015,18.9,CITY
TR013F2000,TR013F,2000,0.9,FUA
TR013F2015,TR013F,2015,1.5,FUA
PT013C2000,PT013C,2000,1.6,CITY
PT013C2015,PT013C,2015,1.6,CITY
USA204F2000,USA204F,2000,0.0,FUA
USA204F2015,USA204F,2015,0.0,FUA
DE096C2000,DE096C,2000,24.1,CITY
DE096C2015,DE096C,2015,25.0,CITY
PL016C2000,PL016C,2000,24.7,CITY
PL016C2015,PL016C,2015,25.7,CITY
PL022C2000,PL022C,2000,12.6,CITY
PL022C2015,PL022C,2015,12.5,CITY
AUS04C2000,AUS04C,2000,2.1,CITY
AUS04C2015,AUS04C,2015,2.1,CITY
IT050F2000,IT050F,2000,0.0,FUA
IT050F2015,IT050F,2015,0.0,FUA
MEX85F2000,MEX85F,2000,0.0,FUA
MEX85F2015,MEX85F,2015,0.0,FUA
USA30F2000,USA30F,2000,2.9,FUA
USA30F2015,USA30F,2015,2.7,FUA
USA64F2000,USA64F,2000,2.4,FUA
USA64F2015,USA64F,2015,2.4,FUA
UK004F2000,UK004F,2000,4.0,FUA
UK004F2015,UK004F,2015,4.0,FUA
CAN04C2000,CAN04C,2000,10.3,CITY
CAN04C2015,CAN04C,2015,10.3,CITY
USA110F2000,USA110F,2000,0.7,FUA
USA110F2015,USA110F,2015,0.7,FUA
JPN61F2000,JPN61F,2000,0.0,FUA
JPN61F2015,JPN61F,2015,0.0,FUA
COL26F2000,COL26F,2000,2.6,FUA
COL26F2015,COL26F,2015,2.2,FUA
FR002C2000,FR002C,2000,39.0,CITY
FR002C2015,FR002C,2015,40.2,CITY
JPN46F2000,JPN46F,2000,0.0,FUA
JPN46F2015,JPN46F,2015,0.0,FUA
USA153C2000,USA153C,2000,3.4,CITY
USA153C2015,USA153C,2015,3.3,CITY
USA137C2000,USA137C,2000,5.3,CITY
USA137C2015,USA137C,2015,5.3,CITY
MEX25C2000,MEX25C,2000,6.2,CITY
MEX25C2015,MEX25C,2015,6.1,CITY
DE036F2000,DE036F,2000,3.0,FUA
DE036F2015,DE036F,2015,2.9,FUA
MEX56C2000,MEX56C,2000,0.2,CITY
MEX56C2015,MEX56C,2015,0.1,CITY
AUS05F2000,AUS05F,2000,0.0,FUA
AUS05F2015,AUS05F,2015,0.0,FUA
CH004F2000,CH004F,2000,9.5,FUA
CH004F2015,CH004F,2015,9.4,FUA
USA44F2000,USA44F,2000,3.2,FUA
USA44F2015,USA44F,2015,3.2,FUA
MEX77F2000,MEX77F,2000,0.0,FUA
MEX77F2015,MEX77F,2015,0.0,FUA
USA130C2000,USA130C,2000,0.0,CITY
USA130C2015,USA130C,2015,0.0,CITY
NZL60C2000,NZL60C,2000,0.0,CITY
NZL60C2015,NZL60C,2015,0.0,CITY
MEX71C2000,MEX71C,2000,6.7,CITY
MEX71C2015,MEX71C,2015,6.8,CITY
ES019F2000,ES019F,2000,21.7,FUA
ES019F2015,ES019F,2015,21.5,FUA
UK583C2000,UK583C,2000,0.0,CITY
UK583C2015,UK583C,2015,0.0,CITY
NL033C2000,NL033C,2000,23.2,CITY
NL033C2015,NL033C,2015,25.3,CITY
COL44F2000,COL44F,2000,0.0,FUA
COL44F2015,COL44F,2015,0.0,FUA
USA48F2000,USA48F,2000,0.9,FUA
USA48F2015,USA48F,2015,1.1,FUA
NZL11C2000,NZL11C,2000,0.0,CITY
NZL11C2015,NZL11C,2015,0.0,CITY
NZL54C2000,NZL54C,2000,0.0,CITY
NZL54C2015,NZL54C,2015,0.0,CITY
JPN22C2000,JPN22C,2000,0.0,CITY
JPN22C2015,JPN22C,2015,0.0,CITY
FR044C2000,FR044C,2000,0.0,CITY
FR044C2015,FR044C,2015,0.0,CITY
MEX38F2000,MEX38F,2000,0.3,FUA
MEX38F2015,MEX38F,2015,0.3,FUA
IT075C2000,IT075C,2000,1.7,CITY
IT075C2015,IT075C,2015,1.7,CITY
HU006F2000,HU006F,2000,66.2,FUA
HU006F2015,HU006F,2015,68.2,FUA
TR026F2000,TR026F,2000,0.0,FUA
TR026F2015,TR026F,2015,0.0,FUA
TR018F2000,TR018F,2000,9.3,FUA
TR018F2015,TR018F,2015,9.8,FUA
ES033C2000,ES033C,2000,8.9,CITY
ES033C2015,ES033C,2015,10.0,CITY
FR075F2000,FR075F,2000,0.3,FUA
FR075F2015,FR075F,2015,0.3,FUA
NZL04F2000,NZL04F,2000,16.1,FUA
NZL04F2015,NZL04F,2015,16.2,FUA
USA81C2000,USA81C,2000,0.0,CITY
USA81C2015,USA81C,2015,0.0,CITY
TR005C2000,TR005C,2000,4.4,CITY
TR005C2015,TR005C,2015,4.6,CITY
USA74C2000,USA74C,2000,1.9,CITY
USA74C2015,USA74C,2015,1.8,CITY
USA81F2000,USA81F,2000,0.0,FUA
USA81F2015,USA81F,2015,0.0,FUA
CAN10C2000,CAN10C,2000,0.0,CITY
CAN10C2015,CAN10C,2015,0.0,CITY
JPN10F2000,JPN10F,2000,0.0,FUA
JPN10F2015,JPN10F,2015,0.0,FUA
USA32C2000,USA32C,2000,0.0,CITY
USA32C2015,USA32C,2015,0.0,CITY
EL003C2000,EL003C,2000,0.0,CITY
EL003C2015,EL003C,2015,0.0,CITY
UK566C2000,UK566C,2000,7.6,CITY
UK566C2015,UK566C,2015,7.6,CITY
FR030C2000,FR030C,2000,0.0,CITY
FR030C2015,FR030C,2015,0.0,CITY
MEX75F2000,MEX75F,2000,2.3,FUA
MEX75F2015,MEX75F,2015,2.6,FUA
UK535F2000,UK535F,2000,0.2,FUA
UK535F2015,UK535F,2015,0.2,FUA
DE062F2000,DE062F,2000,1.2,FUA
DE062F2015,DE062F,2015,1.1,FUA
COL33F2000,COL33F,2000,0.0,FUA
COL33F2015,COL33F,2015,0.0,FUA
IT011F2000,IT011F,2000,4.5,FUA
IT011F2015,IT011F,2015,4.6,FUA
ES044F2000,ES044F,2000,0.0,FUA
ES044F2015,ES044F,2015,0.0,FUA
USA03F2000,USA03F,2000,0.1,FUA
USA03F2015,USA03F,2015,0.1,FUA
SK006C2000,SK006C,2000,22.1,CITY
SK006C2015,SK006C,2015,21.5,CITY
CZ005F2000,CZ005F,2000,27.7,FUA
CZ005F2015,CZ005F,2015,26.6,FUA
USA77F2000,USA77F,2000,4.5,FUA
USA77F2015,USA77F,2015,4.4,FUA
MEX18C2000,MEX18C,2000,0.0,CITY
MEX18C2015,MEX18C,2015,0.0,CITY
USA22F2000,USA22F,2000,0.8,FUA
USA22F2015,USA22F,2015,0.8,FUA
USA18C2000,USA18C,2000,1.2,CITY
USA18C2015,USA18C,2015,1.1,CITY
LV004F2000,LV004F,2000,19.1,FUA
LV004F2015,LV004F,2015,20.2,FUA
USA19F2000,USA19F,2000,0.0,FUA
USA19F2015,USA19F,2015,0.0,FUA
USA61F2000,USA61F,2000,0.0,FUA
USA61F2015,USA61F,2015,0.0,FUA
MEX62F2000,MEX62F,2000,0.0,FUA
MEX62F2015,MEX62F,2015,0.0,FUA
CL025C2000,CL025C,2000,0.0,CITY
CL025C2015,CL025C,2015,0.0,CITY
MEX65F2000,MEX65F,2000,0.0,FUA
MEX65F2015,MEX65F,2015,0.0,FUA
USA126F2000,USA126F,2000,0.6,FUA
USA126F2015,USA126F,2015,0.7,FUA
DE059C2000,DE059C,2000,43.4,CITY
DE059C2015,DE059C,2015,43.1,CITY
IT051F2000,IT051F,2000,9.2,FUA
IT051F2015,IT051F,2015,8.9,FUA
USA133F2000,USA133F,2000,0.0,FUA
USA133F2015,USA133F,2015,0.0,FUA
COL45F2000,COL45F,2000,59.8,FUA
COL45F2015,COL45F,2015,56.2,FUA
USA165F2000,USA165F,2000,3.8,FUA
USA165F2015,USA165F,2015,3.8,FUA
DE007C2000,DE007C,2000,12.2,CITY
DE007C2015,DE007C,2015,12.0,CITY
DE056F2000,DE056F,2000,0.0,FUA
DE056F2015,DE056F,2015,0.0,FUA
ES066C2000,ES066C,2000,8.7,CITY
ES066C2015,ES066C,2015,8.1,CITY
NL027C2000,NL027C,2000,0.0,CITY
NL027C2015,NL027C,2015,0.0,CITY
ES088F2000,ES088F,2000,1.5,FUA
ES088F2015,ES088F,2015,2.5,FUA
HU009F2000,HU009F,2000,1.2,FUA
HU009F2015,HU009F,2015,1.3,FUA
MEX51C2000,MEX51C,2000,13.7,CITY
MEX51C2015,MEX51C,2015,13.4,CITY
AUS21C2000,AUS21C,2000,0.0,CITY
AUS21C2015,AUS21C,2015,0.0,CITY
AUS11C2000,AUS11C,2000,0.0,CITY
AUS11C2015,AUS11C,2015,0.0,CITY
IT044C2000,IT044C,2000,10.2,CITY
IT044C2015,IT044C,2015,10.2,CITY
NZL55C2000,NZL55C,2000,0.0,CITY
NZL55C2015,NZL55C,2015,0.0,CITY
JPN43C2000,JPN43C,2000,0.0,CITY
JPN43C2015,JPN43C,2015,0.0,CITY
FI002C2000,FI002C,2000,7.6,CITY
FI002C2015,FI002C,2015,7.5,CITY
USA200F2000,USA200F,2000,0.0,FUA
USA200F2015,USA200F,2015,0.0,FUA
DE012C2000,DE012C,2000,35.8,CITY
DE012C2015,DE012C,2015,36.9,CITY
DE100C2000,DE100C,2000,11.6,CITY
DE100C2015,DE100C,2015,11.8,CITY
HR003C2000,HR003C,2000,16.4,CITY
HR003C2015,HR003C,2015,16.3,CITY
UK004C2000,UK004C,2000,4.1,CITY
UK004C2015,UK004C,2015,4.2,CITY
PL062F2000,PL062F,2000,0.0,FUA
PL062F2015,PL062F,2015,0.0,FUA
DE061F2000,DE061F,2000,0.6,FUA
DE061F2015,DE061F,2015,0.5,FUA
NL035F2000,NL035F,2000,25.8,FUA
NL035F2015,NL035F,2015,26.6,FUA
JPN57F2000,JPN57F,2000,6.1,FUA
JPN57F2015,JPN57F,2015,6.2,FUA
IT067C2000,IT067C,2000,1.3,CITY
IT067C2015,IT067C,2015,1.3,CITY
USA210C2000,USA210C,2000,0.0,CITY
USA210C2015,USA210C,2015,0.0,CITY
CL024F2000,CL024F,2000,0.0,FUA
CL024F2015,CL024F,2015,0.0,FUA
USA47F2000,USA47F,2000,0.0,FUA
USA47F2015,USA47F,2015,0.0,FUA
SK004C2000,SK004C,2000,13.1,CITY
SK004C2015,SK004C,2015,14.4,CITY
PT015F2000,PT015F,2000,0.0,FUA
PT015F2015,PT015F,2015,0.0,FUA
ES051F2000,ES051F,2000,0.0,FUA
ES051F2015,ES051F,2015,0.0,FUA
IT073C2000,IT073C,2000,0.0,CITY
IT073C2015,IT073C,2015,0.0,CITY
UK062F2000,UK062F,2000,0.8,FUA
UK062F2015,UK062F,2015,0.8,FUA
MEX10C2000,MEX10C,2000,2.2,CITY
MEX10C2015,MEX10C,2015,2.2,CITY
COL07F2000,COL07F,2000,0.0,FUA
COL07F2015,COL07F,2015,0.0,FUA
SE004C2000,SE004C,2000,7.1,CITY
SE004C2015,SE004C,2015,6.8,CITY
KOR19F2000,KOR19F,2000,1.0,FUA
KOR19F2015,KOR19F,2015,1.0,FUA
AUS03F2000,AUS03F,2000,9.3,FUA
AUS03F2015,AUS03F,2015,9.3,FUA
HU007C2000,HU007C,2000,46.6,CITY
HU007C2015,HU007C,2015,45.7,CITY
ES061C2000,ES061C,2000,1.0,CITY
ES061C2015,ES061C,2015,1.1,CITY
MEX43C2000,MEX43C,2000,0.0,CITY
MEX43C2015,MEX43C,2015,0.0,CITY
UK001F2000,UK001F,2000,6.6,FUA
UK001F2015,UK001F,2015,6.8,FUA
KOR16F2000,KOR16F,2000,0.4,FUA
KOR16F2015,KOR16F,2015,0.5,FUA
UK548C2000,UK548C,2000,0.0,CITY
UK548C2015,UK548C,2015,0.0,CITY
PL007C2000,PL007C,2000,28.2,CITY
PL007C2015,PL007C,2015,27.4,CITY
IT086C2000,IT086C,2000,0.0,CITY
IT086C2015,IT086C,2015,0.0,CITY
MEX92C2000,MEX92C,2000,0.0,CITY
MEX92C2015,MEX92C,2015,0.0,CITY
JPN09C2000,JPN09C,2000,0.0,CITY
JPN09C2015,JPN09C,2015,0.0,CITY
IT064F2000,IT064F,2000,0.0,FUA
IT064F2015,IT064F,2015,0.0,FUA
SI002F2000,SI002F,2000,9.7,FUA
SI002F2015,SI002F,2015,10.1,FUA
ES067F2000,ES067F,2000,16.5,FUA
ES067F2015,ES067F,2015,16.6,FUA
IT045F2000,IT045F,2000,1.3,FUA
IT045F2015,IT045F,2015,1.3,FUA
IE004F2000,IE004F,2000,8.3,FUA
IE004F2015,IE004F,2015,7.3,FUA
IT075F2000,IT075F,2000,1.1,FUA
IT075F2015,IT075F,2015,1.1,FUA
UK043F2000,UK043F,2000,31.7,FUA
UK043F2015,UK043F,2015,31.7,FUA
UK518F2000,UK518F,2000,4.1,FUA
UK518F2015,UK518F,2015,4.2,FUA
JPN18C2000,JPN18C,2000,0.0,CITY
JPN18C2015,JPN18C,2015,0.0,CITY
CL012C2000,CL012C,2000,13.8,CITY
CL012C2015,CL012C,2015,12.8,CITY
DE018C2000,DE018C,2000,30.5,CITY
DE018C2015,DE018C,2015,31.3,CITY
MEX86C2000,MEX86C,2000,4.5,CITY
MEX86C2015,MEX86C,2015,4.5,CITY
KOR13C2000,KOR13C,2000,20.5,CITY
KOR13C2015,KOR13C,2015,19.1,CITY
AT006C2000,AT006C,2000,0.2,CITY
AT006C2015,AT006C,2015,0.2,CITY
PL009F2000,PL009F,2000,3.8,FUA
PL009F2015,PL009F,2015,3.7,FUA
USA135C2000,USA135C,2000,0.0,CITY
USA135C2015,USA135C,2015,0.0,CITY
IT086F2000,IT086F,2000,0.0,FUA
IT086F2015,IT086F,2015,0.0,FUA
USA79C2000,USA79C,2000,5.7,CITY
USA79C2015,USA79C,2015,5.7,CITY
UK047C2000,UK047C,2000,0.0,CITY
UK047C2015,UK047C,2015,0.0,CITY
KOR06C2000,KOR06C,2000,5.3,CITY
KOR06C2015,KOR06C,2015,5.5,CITY
PL003F2000,PL003F,2000,17.2,FUA
PL003F2015,PL003F,2015,17.4,FUA
IT068F2000,IT068F,2000,0.8,FUA
IT068F2015,IT068F,2015,0.9,FUA
PL051F2000,PL051F,2000,5.5,FUA
PL051F2015,PL051F,2015,5.6,FUA
DE031F2000,DE031F,2000,22.2,FUA
DE031F2015,DE031F,2015,22.9,FUA
JPN25F2000,JPN25F,2000,0.0,FUA
JPN25F2015,JPN25F,2015,0.0,FUA
USA186F2000,USA186F,2000,1.3,FUA
USA186F2015,USA186F,2015,1.4,FUA
JPN29F2000,JPN29F,2000,16.1,FUA
JPN29F2015,JPN29F,2015,16.2,FUA
USA67F2000,USA67F,2000,13.7,FUA
USA67F2015,USA67F,2015,13.7,FUA
USA104F2000,USA104F,2000,0.3,FUA
USA104F2015,USA104F,2015,0.3,FUA
NL005F2000,NL005F,2000,22.7,FUA
NL005F2015,NL005F,2015,22.3,FUA
DE045C2000,DE045C,2000,0.0,CITY
DE045C2015,DE045C,2015,0.0,CITY
PL002F2000,PL002F,2000,0.1,FUA
PL002F2015,PL002F,2015,0.1,FUA
MEX09C2000,MEX09C,2000,0.0,CITY
MEX09C2015,MEX09C,2015,0.0,CITY
UK520F2000,UK520F,2000,1.8,FUA
UK520F2015,UK520F,2015,1.8,FUA
AUS10C2000,AUS10C,2000,0.0,CITY
AUS10C2015,AUS10C,2015,0.0,CITY
CAN04F2000,CAN04F,2000,10.1,FUA
CAN04F2015,CAN04F,2015,10.1,FUA
IT009C2000,IT009C,2000,2.2,CITY
IT009C2015,IT009C,2015,2.2,CITY
NL020C2000,NL020C,2000,0.0,CITY
NL020C2015,NL020C,2015,0.0,CITY
COL29F2000,COL29F,2000,80.7,FUA
COL29F2015,COL29F,2015,80.4,FUA
BE014C2000,BE014C,2000,0.0,CITY
BE014C2015,BE014C,2015,0.0,CITY
USA42C2000,USA42C,2000,98.8,CITY
USA42C2015,USA42C,2015,98.7,CITY
IT078F2000,IT078F,2000,0.0,FUA
IT078F2015,IT078F,2015,0.1,FUA
DE112C2000,DE112C,2000,47.3,CITY
DE112C2015,DE112C,2015,47.2,CITY
NZL13F2000,NZL13F,2000,0.0,FUA
NZL13F2015,NZL13F,2015,0.0,FUA
DE091F2000,DE091F,2000,10.1,FUA
DE091F2015,DE091F,2015,10.1,FUA
USA155F2000,USA155F,2000,16.3,FUA
USA155F2015,USA155F,2015,15.8,FUA
SE011F2000,SE011F,2000,10.6,FUA
SE011F2015,SE011F,2015,9.7,FUA
ES010C2000,ES010C,2000,0.0,CITY
ES010C2015,ES010C,2015,0.0,CITY
CZ002F2000,CZ002F,2000,18.0,FUA
CZ002F2015,CZ002F,2015,17.2,FUA
IT084F2000,IT084F,2000,0.0,FUA
IT084F2015,IT084F,2015,0.0,FUA
DE047C2000,DE047C,2000,24.5,CITY
DE047C2015,DE047C,2015,24.8,CITY
DE089C2000,DE089C,2000,13.2,CITY
DE089C2015,DE089C,2015,13.2,CITY
CAN13F2000,CAN13F,2000,0.0,FUA
CAN13F2015,CAN13F,2015,0.0,FUA
UK550C2000,UK550C,2000,0.7,CITY
UK550C2015,UK550C,2015,0.7,CITY
NL042C2000,NL042C,2000,5.4,CITY
NL042C2015,NL042C,2015,5.4,CITY
CH001C2000,CH001C,2000,9.0,CITY
CH001C2015,CH001C,2015,9.2,CITY
USA190F2000,USA190F,2000,10.7,FUA
USA190F2015,USA190F,2015,10.7,FUA
MEX80C2000,MEX80C,2000,0.0,CITY
MEX80C2015,MEX80C,2015,0.0,CITY
FR027F2000,FR027F,2000,15.3,FUA
FR027F2015,FR027F,2015,14.1,FUA
USA37F2000,USA37F,2000,4.7,FUA
USA37F2015,USA37F,2015,4.3,FUA
IT079C2000,IT079C,2000,7.5,CITY
IT079C2015,IT079C,2015,7.5,CITY
MEX27C2000,MEX27C,2000,0.0,CITY
MEX27C2015,MEX27C,2015,0.0,CITY
IT084C2000,IT084C,2000,0.0,CITY
IT084C2015,IT084C,2015,0.0,CITY
USA181C2000,USA181C,2000,16.7,CITY
USA181C2015,USA181C,2015,16.5,CITY
BE003F2000,BE003F,2000,30.4,FUA
BE003F2015,BE003F,2015,30.5,FUA
SI001C2000,SI001C,2000,20.6,CITY
SI001C2015,SI001C,2015,21.2,CITY
FR073C2000,FR073C,2000,7.2,CITY
FR073C2015,FR073C,2015,6.4,CITY
FR074F2000,FR074F,2000,0.0,FUA
FR074F2015,FR074F,2015,0.0,FUA
USA89F2000,USA89F,2000,10.4,FUA
USA89F2015,USA89F,2015,10.3,FUA
USA187C2000,USA187C,2000,9.8,CITY
USA187C2015,USA187C,2015,9.8,CITY
FR001C2000,FR001C,2000,17.3,CITY
FR001C2015,FR001C,2015,17.3,CITY
PL017F2000,PL017F,2000,26.8,FUA
PL017F2015,PL017F,2015,26.7,FUA
USA47C2000,USA47C,2000,0.0,CITY
USA47C2015,USA47C,2015,0.0,CITY
DE102F2000,DE102F,2000,19.7,FUA
DE102F2015,DE102F,2015,19.0,FUA
RO009C2000,RO009C,2000,2.6,CITY
RO009C2015,RO009C,2015,2.8,CITY
FR060F2000,FR060F,2000,0.0,FUA
FR060F2015,FR060F,2015,0.0,FUA
PL014C2000,PL014C,2000,3.3,CITY
PL014C2015,PL014C,2015,3.6,CITY
RO024C2000,RO024C,2000,19.1,CITY
RO024C2015,RO024C,2015,18.5,CITY
MEX31F2000,MEX31F,2000,0.0,FUA
MEX31F2015,MEX31F,2015,0.0,FUA
USA121F2000,USA121F,2000,25.9,FUA
USA121F2015,USA121F,2015,25.9,FUA
MEX67C2000,MEX67C,2000,0.0,CITY
MEX67C2015,MEX67C,2015,0.0,CITY
MEX49F2000,MEX49F,2000,0.0,FUA
MEX49F2015,MEX49F,2015,0.0,FUA
DE053F2000,DE053F,2000,28.6,FUA
DE053F2015,DE053F,2015,29.5,FUA
COL09C2000,COL09C,2000,0.0,CITY
COL09C2015,COL09C,2015,0.0,CITY
DE006C2000,DE006C,2000,5.8,CITY
DE006C2015,DE006C,2015,6.0,CITY
DE070C2000,DE070C,2000,26.1,CITY
DE070C2015,DE070C,2015,27.0,CITY
COL46C2000,COL46C,2000,17.6,CITY
COL46C2015,COL46C,2015,16.8,CITY
TR017C2000,TR017C,2000,0.0,CITY
TR017C2015,TR017C,2015,0.0,CITY
LT006C2000,LT006C,2000,0.0,CITY
LT006C2015,LT006C,2015,0.0,CITY
MEX13C2000,MEX13C,2000,9.9,CITY
MEX13C2015,MEX13C,2015,9.8,CITY
RO022C2000,RO022C,2000,26.6,CITY
RO022C2015,RO022C,2015,24.8,CITY
USA183F2000,USA183F,2000,0.0,FUA
USA183F2015,USA183F,2015,0.0,FUA
IT055C2000,IT055C,2000,0.0,CITY
IT055C2015,IT055C,2015,0.0,CITY
IE001C2000,IE001C,2000,2.7,CITY
IE001C2015,IE001C,2015,3.2,CITY
IT039C2000,IT039C,2000,0.0,CITY
IT039C2015,IT039C,2015,0.0,CITY
EL008F2000,EL008F,2000,0.0,FUA
EL008F2015,EL008F,2015,0.0,FUA
UK013C2000,UK013C,2000,1.9,CITY
UK013C2015,UK013C,2015,1.9,CITY
UK560F2000,UK560F,2000,6.4,FUA
UK560F2015,UK560F,2015,6.6,FUA
IT050C2000,IT050C,2000,0.0,CITY
IT050C2015,IT050C,2015,0.0,CITY
CAN25F2000,CAN25F,2000,17.5,FUA
CAN25F2015,CAN25F,2015,17.4,FUA
JPN27F2000,JPN27F,2000,0.0,FUA
JPN27F2015,JPN27F,2015,0.0,FUA
UK532C2000,UK532C,2000,0.0,CITY
UK532C2015,UK532C,2015,0.0,CITY
COL28F2000,COL28F,2000,0.0,FUA
COL28F2015,COL28F,2015,0.0,FUA
BE014F2000,BE014F,2000,0.0,FUA
BE014F2015,BE014F,2015,0.0,FUA
COL47F2000,COL47F,2000,2.9,FUA
COL47F2015,COL47F,2015,2.6,FUA
CAN16C2000,CAN16C,2000,8.1,CITY
CAN16C2015,CAN16C,2015,7.9,CITY
NL025C2000,NL025C,2000,62.0,CITY
NL025C2015,NL025C,2015,64.2,CITY
TR004C2000,TR004C,2000,2.0,CITY
TR004C2015,TR004C,2015,1.9,CITY
NL047C2000,NL047C,2000,46.9,CITY
NL047C2015,NL047C,2015,50.3,CITY
CH008C2000,CH008C,2000,0.0,CITY
CH008C2015,CH008C,2015,0.0,CITY
USA147C2000,USA147C,2000,2.9,CITY
USA147C2015,USA147C,2015,2.9,CITY
IE005F2000,IE005F,2000,4.3,FUA
IE005F2015,IE005F,2015,4.2,FUA
JPN28C2000,JPN28C,2000,0.0,CITY
JPN28C2015,JPN28C,2015,0.0,CITY
MEX43F2000,MEX43F,2000,0.0,FUA
MEX43F2015,MEX43F,2015,0.0,FUA
