id,REF_AREA,TIME_PERIOD,URBAN_HEAT_VALUE,TERRITORIAL_LEVEL
JPN05F2019,JPN05F,2019,4.7,FUA
JPN05F2020,JPN05F,2020,4.0,FUA
JPN05F2021,JPN05F,2021,4.2,FUA
AUS01F2011,AUS01F,2011,3.4,FUA
AUS01F2012,AUS01F,2012,3.4,FUA
AUS01F2013,AUS01F,2013,3.5,FUA
AUS01F2014,AUS01F,2014,3.3,FUA
AUS01F2015,AUS01F,2015,3.7,FUA
AUS01F2016,AUS01F,2016,3.7,FUA
AUS01F2017,AUS01F,2017,3.4,FUA
AUS01F2018,AUS01F,2018,2.8,FUA
AUS01F2019,AUS01F,2019,3.1,FUA
AUS01F2020,AUS01F,2020,3.3,FUA
AUS01F2021,AUS01F,2021,3.8,FUA
UK571F2011,UK571F,2011,1.3,FUA
UK571F2012,UK571F,2012,1.7,FUA
UK571F2013,UK571F,2013,1.8,FUA
UK571F2014,UK571F,2014,1.4,FUA
UK571F2015,UK571F,2015,1.8,FUA
UK571F2016,UK571F,2016,1.5,FUA
UK571F2017,UK571F,2017,1.8,FUA
UK571F2018,UK571F,2018,2.1,FUA
UK571F2019,UK571F,2019,1.7,FUA
UK571F2020,UK571F,2020,1.4,FUA
UK571F2021,UK571F,2021,2.1,FUA
ES068F2011,ES068F,2011,1.0,FUA
ES068F2012,ES068F,2012,1.1,FUA
ES068F2013,ES068F,2013,1.5,FUA
ES068F2014,ES068F,2014,1.1,FUA
ES068F2015,ES068F,2015,1.3,FUA
ES068F2016,ES068F,2016,1.2,FUA
ES068F2017,ES068F,2017,1.1,FUA
ES068F2018,ES068F,2018,1.8,FUA
ES068F2019,ES068F,2019,1.4,FUA
ES068F2020,ES068F,2020,1.4,FUA
ES068F2021,ES068F,2021,2.3,FUA
USA66F2011,USA66F,2011,2.2,FUA
USA66F2012,USA66F,2012,1.8,FUA
USA66F2013,USA66F,2013,2.2,FUA
USA66F2014,USA66F,2014,2.8,FUA
USA66F2015,USA66F,2015,2.3,FUA
USA66F2016,USA66F,2016,1.8,FUA
USA66F2017,USA66F,2017,2.1,FUA
USA66F2018,USA66F,2018,2.3,FUA
USA66F2019,USA66F,2019,2.3,FUA
USA66F2020,USA66F,2020,1.9,FUA
USA66F2021,USA66F,2021,2.2,FUA
MEX64F2011,MEX64F,2011,2.8,FUA
MEX64F2012,MEX64F,2012,3.4,FUA
MEX64F2013,MEX64F,2013,2.9,FUA
MEX64F2014,MEX64F,2014,3.6,FUA
MEX64F2015,MEX64F,2015,3.2,FUA
MEX64F2016,MEX64F,2016,3.2,FUA
MEX64F2017,MEX64F,2017,2.6,FUA
MEX64F2018,MEX64F,2018,3.4,FUA
MEX64F2019,MEX64F,2019,2.6,FUA
MEX64F2020,MEX64F,2020,2.9,FUA
MEX64F2021,MEX64F,2021,3.1,FUA
USA124F2011,USA124F,2011,2.4,FUA
USA124F2012,USA124F,2012,1.8,FUA
USA124F2013,USA124F,2013,2.6,FUA
USA124F2014,USA124F,2014,2.1,FUA
USA124F2015,USA124F,2015,2.0,FUA
USA124F2016,USA124F,2016,1.8,FUA
USA124F2017,USA124F,2017,2.0,FUA
USA124F2018,USA124F,2018,1.9,FUA
USA124F2019,USA124F,2019,2.0,FUA
USA124F2020,USA124F,2020,2.1,FUA
USA124F2021,USA124F,2021,2.2,FUA
DE127F2011,DE127F,2011,1.2,FUA
DE127F2012,DE127F,2012,0.9,FUA
DE127F2013,DE127F,2013,1.2,FUA
DE127F2014,DE127F,2014,1.1,FUA
DE127F2015,DE127F,2015,0.9,FUA
DE127F2016,DE127F,2016,1.4,FUA
DE127F2017,DE127F,2017,1.2,FUA
DE127F2018,DE127F,2018,1.0,FUA
DE127F2019,DE127F,2019,1.2,FUA
DE127F2020,DE127F,2020,0.9,FUA
DE127F2021,DE127F,2021,1.9,FUA
UK542F2011,UK542F,2011,1.0,FUA
UK542F2012,UK542F,2012,1.3,FUA
UK542F2013,UK542F,2013,1.4,FUA
UK542F2014,UK542F,2014,1.6,FUA
UK542F2015,UK542F,2015,1.3,FUA
UK542F2016,UK542F,2016,1.5,FUA
UK542F2017,UK542F,2017,1.5,FUA
UK542F2018,UK542F,2018,1.8,FUA
UK542F2019,UK542F,2019,1.6,FUA
UK542F2020,UK542F,2020,1.2,FUA
UK542F2021,UK542F,2021,1.6,FUA
USA71F2011,USA71F,2011,-2.8,FUA
USA71F2012,USA71F,2012,-3.3,FUA
USA71F2013,USA71F,2013,-1.5,FUA
USA71F2014,USA71F,2014,-1.5,FUA
USA71F2015,USA71F,2015,-0.7,FUA
USA71F2016,USA71F,2016,-1.9,FUA
USA71F2017,USA71F,2017,-1.3,FUA
USA71F2018,USA71F,2018,-2.4,FUA
USA71F2019,USA71F,2019,-2.7,FUA
USA71F2020,USA71F,2020,-3.3,FUA
USA71F2021,USA71F,2021,-2.2,FUA
ES043F2011,ES043F,2011,0.3,FUA
ES043F2012,ES043F,2012,0.2,FUA
ES043F2013,ES043F,2013,0.9,FUA
ES043F2014,ES043F,2014,0.3,FUA
ES043F2015,ES043F,2015,0.6,FUA
ES043F2016,ES043F,2016,0.3,FUA
ES043F2017,ES043F,2017,-0.0,FUA
ES043F2018,ES043F,2018,0.0,FUA
ES043F2019,ES043F,2019,-0.0,FUA
ES043F2020,ES043F,2020,0.3,FUA
ES043F2021,ES043F,2021,0.1,FUA
JPN36F2011,JPN36F,2011,2.1,FUA
JPN36F2012,JPN36F,2012,2.3,FUA
JPN36F2013,JPN36F,2013,1.9,FUA
JPN36F2014,JPN36F,2014,1.9,FUA
JPN36F2015,JPN36F,2015,2.0,FUA
JPN36F2016,JPN36F,2016,2.3,FUA
JPN36F2017,JPN36F,2017,2.3,FUA
JPN36F2018,JPN36F,2018,2.1,FUA
JPN36F2019,JPN36F,2019,2.1,FUA
JPN36F2020,JPN36F,2020,2.0,FUA
JPN36F2021,JPN36F,2021,2.2,FUA
USA79F2011,USA79F,2011,2.6,FUA
USA79F2012,USA79F,2012,2.6,FUA
USA79F2013,USA79F,2013,2.4,FUA
USA79F2014,USA79F,2014,2.3,FUA
USA79F2015,USA79F,2015,2.4,FUA
USA79F2016,USA79F,2016,2.1,FUA
USA79F2017,USA79F,2017,2.3,FUA
USA79F2018,USA79F,2018,2.3,FUA
USA79F2019,USA79F,2019,2.5,FUA
USA79F2020,USA79F,2020,2.5,FUA
USA79F2021,USA79F,2021,2.3,FUA
MEX06F2011,MEX06F,2011,0.8,FUA
MEX06F2012,MEX06F,2012,-0.3,FUA
MEX06F2013,MEX06F,2013,-0.5,FUA
MEX06F2014,MEX06F,2014,-0.9,FUA
MEX06F2015,MEX06F,2015,0.0,FUA
MEX06F2016,MEX06F,2016,-0.0,FUA
MEX06F2017,MEX06F,2017,0.4,FUA
MEX06F2018,MEX06F,2018,-0.9,FUA
MEX06F2019,MEX06F,2019,0.4,FUA
MEX06F2020,MEX06F,2020,0.3,FUA
MEX06F2021,MEX06F,2021,-1.2,FUA
COL01F2011,COL01F,2011,4.0,FUA
COL01F2012,COL01F,2012,3.8,FUA
COL01F2013,COL01F,2013,3.5,FUA
COL01F2014,COL01F,2014,3.5,FUA
COL01F2015,COL01F,2015,3.3,FUA
COL01F2016,COL01F,2016,3.4,FUA
COL01F2017,COL01F,2017,3.9,FUA
COL01F2018,COL01F,2018,4.0,FUA
COL01F2019,COL01F,2019,3.6,FUA
COL01F2020,COL01F,2020,3.6,FUA
COL01F2021,COL01F,2021,4.1,FUA
USA59F2011,USA59F,2011,-0.9,FUA
USA59F2012,USA59F,2012,-0.5,FUA
USA59F2013,USA59F,2013,0.4,FUA
USA59F2014,USA59F,2014,0.1,FUA
USA59F2015,USA59F,2015,-0.0,FUA
USA59F2016,USA59F,2016,-0.4,FUA
USA59F2017,USA59F,2017,-0.3,FUA
USA59F2018,USA59F,2018,-0.7,FUA
USA59F2019,USA59F,2019,0.2,FUA
USA59F2020,USA59F,2020,-0.3,FUA
USA59F2021,USA59F,2021,-0.1,FUA
UK531F2011,UK531F,2011,1.3,FUA
UK531F2012,UK531F,2012,1.4,FUA
UK531F2013,UK531F,2013,1.3,FUA
UK531F2014,UK531F,2014,1.5,FUA
UK531F2015,UK531F,2015,1.4,FUA
UK531F2016,UK531F,2016,1.8,FUA
UK531F2017,UK531F,2017,1.5,FUA
UK531F2018,UK531F,2018,1.5,FUA
UK531F2019,UK531F,2019,1.5,FUA
UK531F2020,UK531F,2020,1.3,FUA
UK531F2021,UK531F,2021,1.4,FUA
USA18F2011,USA18F,2011,-1.0,FUA
USA18F2012,USA18F,2012,-1.5,FUA
USA18F2013,USA18F,2013,-1.0,FUA
USA18F2014,USA18F,2014,-0.2,FUA
USA18F2015,USA18F,2015,1.0,FUA
USA18F2016,USA18F,2016,0.1,FUA
USA18F2017,USA18F,2017,-0.5,FUA
USA18F2018,USA18F,2018,-1.9,FUA
USA18F2019,USA18F,2019,-0.7,FUA
USA18F2020,USA18F,2020,-1.7,FUA
USA18F2021,USA18F,2021,-1.5,FUA
PL007F2011,PL007F,2011,1.4,FUA
PL007F2012,PL007F,2012,1.9,FUA
PL007F2013,PL007F,2013,2.5,FUA
PL007F2014,PL007F,2014,2.2,FUA
PL007F2015,PL007F,2015,1.6,FUA
PL007F2016,PL007F,2016,1.2,FUA
PL007F2017,PL007F,2017,1.8,FUA
PL007F2018,PL007F,2018,1.5,FUA
PL007F2019,PL007F,2019,1.7,FUA
PL007F2020,PL007F,2020,1.6,FUA
PL007F2021,PL007F,2021,1.9,FUA
ES062F2011,ES062F,2011,0.9,FUA
ES062F2012,ES062F,2012,0.2,FUA
ES062F2013,ES062F,2013,1.2,FUA
ES062F2014,ES062F,2014,0.9,FUA
ES062F2015,ES062F,2015,0.5,FUA
ES062F2016,ES062F,2016,0.7,FUA
ES062F2017,ES062F,2017,0.3,FUA
ES062F2018,ES062F,2018,0.9,FUA
ES062F2019,ES062F,2019,0.2,FUA
ES062F2020,ES062F,2020,0.2,FUA
ES062F2021,ES062F,2021,0.2,FUA
IT005F2011,IT005F,2011,-1.3,FUA
IT005F2012,IT005F,2012,-1.3,FUA
IT005F2013,IT005F,2013,-0.8,FUA
IT005F2014,IT005F,2014,-0.9,FUA
IT005F2015,IT005F,2015,-0.6,FUA
IT005F2016,IT005F,2016,-0.7,FUA
IT005F2017,IT005F,2017,-1.3,FUA
IT005F2018,IT005F,2018,-0.3,FUA
IT005F2019,IT005F,2019,-1.0,FUA
IT005F2020,IT005F,2020,-1.3,FUA
IT005F2021,IT005F,2021,-0.5,FUA
KOR16F2011,KOR16F,2011,3.2,FUA
KOR16F2012,KOR16F,2012,2.8,FUA
KOR16F2013,KOR16F,2013,2.9,FUA
KOR16F2014,KOR16F,2014,2.7,FUA
KOR16F2015,KOR16F,2015,3.0,FUA
KOR16F2016,KOR16F,2016,2.8,FUA
KOR16F2017,KOR16F,2017,2.9,FUA
KOR16F2018,KOR16F,2018,2.8,FUA
KOR16F2019,KOR16F,2019,2.7,FUA
KOR16F2020,KOR16F,2020,2.5,FUA
KOR16F2021,KOR16F,2021,2.0,FUA
IT030F2011,IT030F,2011,0.5,FUA
IT030F2012,IT030F,2012,0.4,FUA
IT030F2013,IT030F,2013,0.7,FUA
IT030F2014,IT030F,2014,0.9,FUA
IT030F2015,IT030F,2015,0.9,FUA
IT030F2016,IT030F,2016,1.0,FUA
IT030F2017,IT030F,2017,0.4,FUA
IT030F2018,IT030F,2018,0.9,FUA
IT030F2019,IT030F,2019,0.7,FUA
IT030F2020,IT030F,2020,0.0,FUA
IT030F2021,IT030F,2021,0.9,FUA
PL008F2011,PL008F,2011,2.1,FUA
PL008F2012,PL008F,2012,2.3,FUA
PL008F2013,PL008F,2013,2.5,FUA
PL008F2014,PL008F,2014,2.6,FUA
PL008F2015,PL008F,2015,1.9,FUA
PL008F2016,PL008F,2016,2.4,FUA
PL008F2017,PL008F,2017,2.5,FUA
PL008F2018,PL008F,2018,2.3,FUA
PL008F2019,PL008F,2019,2.5,FUA
PL008F2020,PL008F,2020,2.1,FUA
PL008F2021,PL008F,2021,2.8,FUA
USA136F2011,USA136F,2011,3.5,FUA
USA136F2012,USA136F,2012,3.7,FUA
USA136F2013,USA136F,2013,3.5,FUA
USA136F2014,USA136F,2014,3.3,FUA
USA136F2015,USA136F,2015,3.4,FUA
USA136F2016,USA136F,2016,3.7,FUA
USA136F2017,USA136F,2017,3.3,FUA
USA136F2018,USA136F,2018,3.5,FUA
USA136F2019,USA136F,2019,3.8,FUA
USA136F2020,USA136F,2020,3.4,FUA
USA136F2021,USA136F,2021,3.7,FUA
USA88F2011,USA88F,2011,2.7,FUA
USA88F2012,USA88F,2012,3.1,FUA
USA88F2013,USA88F,2013,2.3,FUA
USA88F2014,USA88F,2014,2.6,FUA
USA88F2015,USA88F,2015,2.9,FUA
USA88F2016,USA88F,2016,2.2,FUA
USA88F2017,USA88F,2017,3.0,FUA
USA88F2018,USA88F,2018,2.5,FUA
USA88F2019,USA88F,2019,2.5,FUA
USA88F2020,USA88F,2020,2.6,FUA
USA88F2021,USA88F,2021,2.7,FUA
DE040F2011,DE040F,2011,1.0,FUA
DE040F2012,DE040F,2012,1.6,FUA
DE040F2013,DE040F,2013,2.1,FUA
DE040F2014,DE040F,2014,0.9,FUA
DE040F2015,DE040F,2015,1.0,FUA
DE040F2016,DE040F,2016,0.8,FUA
DE040F2017,DE040F,2017,0.9,FUA
DE040F2018,DE040F,2018,0.9,FUA
DE040F2019,DE040F,2019,1.0,FUA
DE040F2020,DE040F,2020,1.0,FUA
DE040F2021,DE040F,2021,1.9,FUA
CAN02F2011,CAN02F,2011,3.0,FUA
CAN02F2012,CAN02F,2012,3.4,FUA
CAN02F2013,CAN02F,2013,4.0,FUA
CAN02F2014,CAN02F,2014,4.6,FUA
CAN02F2015,CAN02F,2015,4.0,FUA
CAN02F2016,CAN02F,2016,3.3,FUA
CAN02F2017,CAN02F,2017,3.9,FUA
CAN02F2018,CAN02F,2018,4.1,FUA
CAN02F2019,CAN02F,2019,4.2,FUA
CAN02F2020,CAN02F,2020,3.2,FUA
CAN02F2021,CAN02F,2021,3.9,FUA
MEX07F2011,MEX07F,2011,-0.6,FUA
MEX07F2012,MEX07F,2012,-0.2,FUA
MEX07F2013,MEX07F,2013,0.2,FUA
MEX07F2014,MEX07F,2014,0.7,FUA
MEX07F2015,MEX07F,2015,0.9,FUA
MEX07F2016,MEX07F,2016,0.4,FUA
MEX07F2017,MEX07F,2017,0.3,FUA
MEX07F2018,MEX07F,2018,0.4,FUA
MEX07F2019,MEX07F,2019,0.7,FUA
MEX07F2020,MEX07F,2020,-0.3,FUA
MEX07F2021,MEX07F,2021,0.0,FUA
CAN18F2011,CAN18F,2011,3.8,FUA
CAN18F2012,CAN18F,2012,4.4,FUA
CAN18F2013,CAN18F,2013,5.1,FUA
CAN18F2014,CAN18F,2014,4.9,FUA
CAN18F2015,CAN18F,2015,4.3,FUA
CAN18F2016,CAN18F,2016,4.5,FUA
CAN18F2017,CAN18F,2017,5.0,FUA
CAN18F2018,CAN18F,2018,5.3,FUA
CAN18F2019,CAN18F,2019,4.9,FUA
CAN18F2020,CAN18F,2020,4.2,FUA
CAN18F2021,CAN18F,2021,4.4,FUA
IT020F2011,IT020F,2011,2.5,FUA
IT020F2012,IT020F,2012,2.5,FUA
IT020F2013,IT020F,2013,3.1,FUA
IT020F2014,IT020F,2014,2.9,FUA
IT020F2015,IT020F,2015,2.9,FUA
IT020F2016,IT020F,2016,2.9,FUA
IT020F2017,IT020F,2017,2.8,FUA
IT020F2018,IT020F,2018,2.7,FUA
IT020F2019,IT020F,2019,3.0,FUA
IT020F2020,IT020F,2020,3.1,FUA
IT020F2021,IT020F,2021,2.5,FUA
PL065F2011,PL065F,2011,1.5,FUA
PL065F2012,PL065F,2012,1.9,FUA
PL065F2013,PL065F,2013,1.7,FUA
PL065F2014,PL065F,2014,1.8,FUA
PL065F2015,PL065F,2015,1.7,FUA
PL065F2016,PL065F,2016,2.0,FUA
PL065F2017,PL065F,2017,2.0,FUA
PL065F2018,PL065F,2018,2.2,FUA
PL065F2019,PL065F,2019,1.7,FUA
PL065F2020,PL065F,2020,1.6,FUA
PL065F2021,PL065F,2021,2.2,FUA
KOR06F2011,KOR06F,2011,1.1,FUA
KOR06F2012,KOR06F,2012,1.2,FUA
KOR06F2013,KOR06F,2013,1.4,FUA
KOR06F2014,KOR06F,2014,1.5,FUA
KOR06F2015,KOR06F,2015,1.6,FUA
KOR06F2016,KOR06F,2016,1.5,FUA
KOR06F2017,KOR06F,2017,1.2,FUA
KOR06F2018,KOR06F,2018,1.3,FUA
KOR06F2019,KOR06F,2019,1.3,FUA
KOR06F2020,KOR06F,2020,1.3,FUA
KOR06F2021,KOR06F,2021,1.1,FUA
TR019F2011,TR019F,2011,-0.2,FUA
TR019F2012,TR019F,2012,0.1,FUA
TR019F2013,TR019F,2013,-0.2,FUA
TR019F2014,TR019F,2014,-0.3,FUA
TR019F2015,TR019F,2015,0.0,FUA
TR019F2016,TR019F,2016,-0.0,FUA
TR019F2017,TR019F,2017,-0.1,FUA
TR019F2018,TR019F,2018,-0.1,FUA
TR019F2019,TR019F,2019,-0.1,FUA
TR019F2020,TR019F,2020,-0.2,FUA
TR019F2021,TR019F,2021,-0.3,FUA
JPN61F2011,JPN61F,2011,1.9,FUA
JPN61F2012,JPN61F,2012,2.4,FUA
JPN61F2013,JPN61F,2013,2.7,FUA
JPN61F2014,JPN61F,2014,2.7,FUA
JPN61F2015,JPN61F,2015,2.3,FUA
JPN61F2016,JPN61F,2016,2.1,FUA
JPN61F2017,JPN61F,2017,2.9,FUA
JPN61F2018,JPN61F,2018,2.1,FUA
JPN61F2019,JPN61F,2019,2.0,FUA
JPN61F2020,JPN61F,2020,1.4,FUA
JPN61F2021,JPN61F,2021,1.6,FUA
DE048F2011,DE048F,2011,1.2,FUA
DE048F2012,DE048F,2012,1.7,FUA
DE048F2013,DE048F,2013,1.6,FUA
DE048F2014,DE048F,2014,1.3,FUA
DE048F2015,DE048F,2015,1.6,FUA
DE048F2016,DE048F,2016,1.3,FUA
DE048F2017,DE048F,2017,1.2,FUA
DE048F2018,DE048F,2018,1.4,FUA
DE048F2019,DE048F,2019,1.6,FUA
DE048F2020,DE048F,2020,1.2,FUA
DE048F2021,DE048F,2021,1.4,FUA
NO003F2011,NO003F,2011,2.7,FUA
NO003F2012,NO003F,2012,2.1,FUA
NO003F2013,NO003F,2013,2.8,FUA
NO003F2014,NO003F,2014,2.2,FUA
NO003F2015,NO003F,2015,2.3,FUA
NO003F2016,NO003F,2016,2.2,FUA
NO003F2017,NO003F,2017,2.1,FUA
NO003F2018,NO003F,2018,2.6,FUA
NO003F2019,NO003F,2019,2.8,FUA
NO003F2020,NO003F,2020,2.4,FUA
NO003F2021,NO003F,2021,2.9,FUA
FR010F2011,FR010F,2011,2.6,FUA
FR010F2012,FR010F,2012,2.6,FUA
FR010F2013,FR010F,2013,2.4,FUA
FR010F2014,FR010F,2014,2.8,FUA
FR010F2015,FR010F,2015,2.9,FUA
FR010F2016,FR010F,2016,2.3,FUA
FR010F2017,FR010F,2017,2.7,FUA
FR010F2018,FR010F,2018,3.0,FUA
FR010F2019,FR010F,2019,2.5,FUA
FR010F2020,FR010F,2020,2.2,FUA
FR010F2021,FR010F,2021,2.8,FUA
COL34F2011,COL34F,2011,3.4,FUA
COL34F2012,COL34F,2012,2.9,FUA
COL34F2013,COL34F,2013,3.3,FUA
COL34F2014,COL34F,2014,3.3,FUA
COL34F2015,COL34F,2015,3.0,FUA
COL34F2016,COL34F,2016,3.2,FUA
COL34F2017,COL34F,2017,3.1,FUA
COL34F2018,COL34F,2018,3.4,FUA
COL34F2019,COL34F,2019,3.2,FUA
COL34F2020,COL34F,2020,3.6,FUA
COL34F2021,COL34F,2021,3.2,FUA
USA95F2011,USA95F,2011,2.6,FUA
USA95F2012,USA95F,2012,2.2,FUA
USA95F2013,USA95F,2013,2.6,FUA
USA95F2014,USA95F,2014,3.2,FUA
USA95F2015,USA95F,2015,2.9,FUA
USA95F2016,USA95F,2016,2.3,FUA
USA95F2017,USA95F,2017,1.9,FUA
USA95F2018,USA95F,2018,2.4,FUA
USA95F2019,USA95F,2019,2.6,FUA
USA95F2020,USA95F,2020,2.7,FUA
USA95F2021,USA95F,2021,2.5,FUA
ES003F2011,ES003F,2011,1.5,FUA
ES003F2012,ES003F,2012,1.4,FUA
ES003F2013,ES003F,2013,1.4,FUA
ES003F2014,ES003F,2014,1.1,FUA
ES003F2015,ES003F,2015,1.7,FUA
ES003F2016,ES003F,2016,1.4,FUA
ES003F2017,ES003F,2017,1.6,FUA
ES003F2018,ES003F,2018,1.6,FUA
ES003F2019,ES003F,2019,1.8,FUA
ES003F2020,ES003F,2020,1.9,FUA
ES003F2021,ES003F,2021,2.0,FUA
COL50F2011,COL50F,2011,1.5,FUA
COL50F2012,COL50F,2012,1.4,FUA
COL50F2013,COL50F,2013,1.3,FUA
COL50F2014,COL50F,2014,1.8,FUA
COL50F2015,COL50F,2015,1.9,FUA
COL50F2016,COL50F,2016,1.5,FUA
COL50F2017,COL50F,2017,1.6,FUA
COL50F2018,COL50F,2018,1.6,FUA
COL50F2019,COL50F,2019,1.8,FUA
COL50F2020,COL50F,2020,1.4,FUA
COL50F2021,COL50F,2021,1.5,FUA
PL012F2011,PL012F,2011,1.5,FUA
PL012F2012,PL012F,2012,1.6,FUA
PL012F2013,PL012F,2013,1.8,FUA
PL012F2014,PL012F,2014,1.6,FUA
PL012F2015,PL012F,2015,1.6,FUA
PL012F2016,PL012F,2016,0.8,FUA
PL012F2017,PL012F,2017,2.0,FUA
PL012F2018,PL012F,2018,1.9,FUA
PL012F2019,PL012F,2019,1.5,FUA
PL012F2020,PL012F,2020,1.8,FUA
PL012F2021,PL012F,2021,2.0,FUA
AUS04F2011,AUS04F,2011,-0.6,FUA
AUS04F2012,AUS04F,2012,-0.1,FUA
AUS04F2013,AUS04F,2013,0.1,FUA
AUS04F2014,AUS04F,2014,-0.3,FUA
AUS04F2015,AUS04F,2015,-0.8,FUA
AUS04F2016,AUS04F,2016,-0.3,FUA
AUS04F2017,AUS04F,2017,-0.4,FUA
AUS04F2018,AUS04F,2018,-0.3,FUA
AUS04F2019,AUS04F,2019,-0.8,FUA
AUS04F2020,AUS04F,2020,-0.7,FUA
AUS04F2021,AUS04F,2021,-0.1,FUA
UK050F2011,UK050F,2011,1.3,FUA
UK050F2012,UK050F,2012,1.2,FUA
UK050F2013,UK050F,2013,1.6,FUA
UK050F2014,UK050F,2014,1.2,FUA
UK050F2015,UK050F,2015,1.1,FUA
UK050F2016,UK050F,2016,1.3,FUA
UK050F2017,UK050F,2017,1.3,FUA
UK050F2018,UK050F,2018,1.2,FUA
UK050F2019,UK050F,2019,1.8,FUA
UK050F2020,UK050F,2020,1.7,FUA
UK050F2021,UK050F,2021,1.4,FUA
MEX38F2011,MEX38F,2011,3.9,FUA
MEX38F2012,MEX38F,2012,3.9,FUA
MEX38F2013,MEX38F,2013,4.2,FUA
MEX38F2014,MEX38F,2014,4.6,FUA
MEX38F2015,MEX38F,2015,4.8,FUA
MEX38F2016,MEX38F,2016,4.5,FUA
MEX38F2017,MEX38F,2017,4.0,FUA
MEX38F2018,MEX38F,2018,4.1,FUA
MEX38F2019,MEX38F,2019,4.0,FUA
MEX38F2020,MEX38F,2020,4.2,FUA
MEX38F2021,MEX38F,2021,3.9,FUA
FR044F2011,FR044F,2011,1.9,FUA
FR044F2012,FR044F,2012,1.7,FUA
FR044F2013,FR044F,2013,2.4,FUA
FR044F2014,FR044F,2014,2.3,FUA
FR044F2015,FR044F,2015,2.1,FUA
FR044F2016,FR044F,2016,1.7,FUA
FR044F2017,FR044F,2017,2.6,FUA
FR044F2018,FR044F,2018,1.6,FUA
FR044F2019,FR044F,2019,1.8,FUA
FR044F2020,FR044F,2020,1.6,FUA
FR044F2021,FR044F,2021,2.1,FUA
PL067F2011,PL067F,2011,2.0,FUA
PL067F2012,PL067F,2012,1.6,FUA
PL067F2013,PL067F,2013,2.1,FUA
PL067F2014,PL067F,2014,2.3,FUA
PL067F2015,PL067F,2015,1.8,FUA
PL067F2016,PL067F,2016,2.2,FUA
PL067F2017,PL067F,2017,2.1,FUA
PL067F2018,PL067F,2018,1.4,FUA
PL067F2019,PL067F,2019,2.2,FUA
PL067F2020,PL067F,2020,1.8,FUA
PL067F2021,PL067F,2021,2.4,FUA
UK046F2011,UK046F,2011,0.9,FUA
UK046F2012,UK046F,2012,1.3,FUA
UK046F2013,UK046F,2013,1.5,FUA
UK046F2014,UK046F,2014,1.6,FUA
UK046F2015,UK046F,2015,1.3,FUA
UK046F2016,UK046F,2016,1.2,FUA
UK046F2017,UK046F,2017,1.4,FUA
UK046F2018,UK046F,2018,1.4,FUA
UK046F2019,UK046F,2019,1.4,FUA
UK046F2020,UK046F,2020,1.4,FUA
UK046F2021,UK046F,2021,1.3,FUA
USA102F2011,USA102F,2011,2.2,FUA
USA102F2012,USA102F,2012,1.7,FUA
USA102F2013,USA102F,2013,1.2,FUA
USA102F2014,USA102F,2014,1.2,FUA
USA102F2015,USA102F,2015,1.5,FUA
USA102F2016,USA102F,2016,2.1,FUA
USA102F2017,USA102F,2017,2.1,FUA
USA102F2018,USA102F,2018,1.8,FUA
USA102F2019,USA102F,2019,2.3,FUA
USA102F2020,USA102F,2020,1.6,FUA
USA102F2021,USA102F,2021,1.3,FUA
JPN31F2011,JPN31F,2011,4.2,FUA
JPN31F2012,JPN31F,2012,4.5,FUA
JPN31F2013,JPN31F,2013,4.4,FUA
JPN31F2014,JPN31F,2014,4.3,FUA
JPN31F2015,JPN31F,2015,4.4,FUA
JPN31F2016,JPN31F,2016,4.2,FUA
JPN31F2017,JPN31F,2017,4.6,FUA
JPN31F2018,JPN31F,2018,4.5,FUA
JPN31F2019,JPN31F,2019,4.5,FUA
JPN31F2020,JPN31F,2020,4.3,FUA
JPN31F2021,JPN31F,2021,4.4,FUA
SK001F2011,SK001F,2011,0.8,FUA
SK001F2012,SK001F,2012,0.6,FUA
SK001F2013,SK001F,2013,1.3,FUA
SK001F2014,SK001F,2014,1.3,FUA
SK001F2015,SK001F,2015,1.0,FUA
SK001F2016,SK001F,2016,1.0,FUA
SK001F2017,SK001F,2017,1.0,FUA
SK001F2018,SK001F,2018,0.9,FUA
SK001F2019,SK001F,2019,1.0,FUA
SK001F2020,SK001F,2020,0.8,FUA
SK001F2021,SK001F,2021,0.9,FUA
USA74F2011,USA74F,2011,1.9,FUA
USA74F2012,USA74F,2012,1.9,FUA
USA74F2013,USA74F,2013,2.0,FUA
USA74F2014,USA74F,2014,2.0,FUA
USA74F2015,USA74F,2015,2.0,FUA
USA74F2016,USA74F,2016,2.3,FUA
USA74F2017,USA74F,2017,1.9,FUA
USA74F2018,USA74F,2018,2.0,FUA
USA74F2019,USA74F,2019,2.3,FUA
USA74F2020,USA74F,2020,1.9,FUA
USA74F2021,USA74F,2021,2.3,FUA
USA06F2011,USA06F,2011,2.0,FUA
USA06F2012,USA06F,2012,2.1,FUA
USA06F2013,USA06F,2013,2.1,FUA
USA06F2014,USA06F,2014,2.3,FUA
USA06F2015,USA06F,2015,2.6,FUA
USA06F2016,USA06F,2016,2.1,FUA
USA06F2017,USA06F,2017,2.1,FUA
USA06F2018,USA06F,2018,2.2,FUA
USA06F2019,USA06F,2019,2.0,FUA
USA06F2020,USA06F,2020,1.9,FUA
USA06F2021,USA06F,2021,2.1,FUA
ES086F2011,ES086F,2011,-1.0,FUA
ES086F2012,ES086F,2012,-1.2,FUA
ES086F2013,ES086F,2013,-0.9,FUA
ES086F2014,ES086F,2014,-1.3,FUA
