id,REF_AREA,TIME_PERIOD,HEAT_VALUE,TERRITORIAL_LEVEL
USA44C1991,USA44C,1991,27,CITY
USA44C1992,USA44C,1992,4,CITY
USA44C1993,USA44C,1993,22,CITY
USA44C1994,USA44C,1994,15,CITY
KOR01F1988,KOR01F,1988,39,FUA
KOR01F1989,KOR01F,1989,38,FUA
KOR01F1990,KOR01F,1990,39,FUA
KOR01F1991,KOR01F,1991,36,FUA
KOR01F1992,KOR01F,1992,34,FUA
KOR01F1993,KOR01F,1993,20,FUA
KOR01F1994,KOR01F,1994,54,FUA
KOR01F1995,KOR01F,1995,22,FUA
KOR01F1996,KOR01F,1996,36,FUA
KOR01F1997,KOR01F,1997,51,FUA
KOR01F1998,KOR01F,1998,40,FUA
KOR01F1999,KOR01F,1999,50,FUA
KOR01F2000,KOR01F,2000,47,FUA
KOR01F2001,KOR01F,2001,48,FUA
KOR01F2002,KOR01F,2002,32,FUA
KOR01F1981,KOR01F,1981,37,FUA
KOR01F1982,KOR01F,1982,38,FUA
KOR01F1983,KOR01F,1983,33,FUA
KOR01F1984,KOR01F,1984,44,FUA
KOR01F1985,KOR01F,1985,44,FUA
KOR01F1986,KOR01F,1986,26,FUA
KOR01F1987,KOR01F,1987,30,FUA
FR053C2004,FR053C,2004,16,CITY
FR053C2005,FR053C,2005,22,CITY
FR053C2006,FR053C,2006,29,CITY
FR053C2007,FR053C,2007,3,CITY
FR053C2008,FR053C,2008,8,CITY
FR053C2009,FR053C,2009,17,CITY
FR053C2010,FR053C,2010,18,CITY
FR053C2011,FR053C,2011,13,CITY
FR053C2012,FR053C,2012,10,CITY
FR053C2013,FR053C,2013,22,CITY
FR053C2014,FR053C,2014,9,CITY
FR053C2015,FR053C,2015,29,CITY
FR053C2016,FR053C,2016,24,CITY
FR053C2017,FR053C,2017,28,CITY
FR053C2018,FR053C,2018,36,CITY
FR053C2019,FR053C,2019,28,CITY
FR053C2020,FR053C,2020,27,CITY
FR053C2021,FR053C,2021,14,CITY
FR053C1988,FR053C,1988,7,CITY
FR053C1989,FR053C,1989,12,CITY
FR053C1990,FR053C,1990,18,CITY
FR053C1991,FR053C,1991,10,CITY
FR053C1992,FR053C,1992,16,CITY
FR053C1993,FR053C,1993,7,CITY
FR053C1994,FR053C,1994,24,CITY
FR053C1995,FR053C,1995,22,CITY
FR053C1996,FR053C,1996,8,CITY
FR053C1997,FR053C,1997,24,CITY
FR053C1998,FR053C,1998,13,CITY
FR053C1999,FR053C,1999,16,CITY
FR053C2000,FR053C,2000,7,CITY
FR053C2001,FR053C,2001,20,CITY
FR053C2002,FR053C,2002,12,CITY
FR053C2003,FR053C,2003,32,CITY
FR053C1981,FR053C,1981,8,CITY
FR053C1982,FR053C,1982,20,CITY
FR053C1983,FR053C,1983,27,CITY
FR053C1984,FR053C,1984,10,CITY
FR053C1985,FR053C,1985,6,CITY
FR053C1986,FR053C,1986,12,CITY
FR053C1987,FR053C,1987,13,CITY
ES024F2004,ES024F,2004,2,FUA
ES024F2005,ES024F,2005,0,FUA
ES024F2006,ES024F,2006,2,FUA
ES024F2007,ES024F,2007,0,FUA
ES024F2008,ES024F,2008,1,FUA
ES024F2009,ES024F,2009,1,FUA
ES024F2010,ES024F,2010,1,FUA
ES024F2011,ES024F,2011,1,FUA
ES024F2012,ES024F,2012,2,FUA
ES024F2013,ES024F,2013,1,FUA
ES024F2014,ES024F,2014,0,FUA
ES024F2015,ES024F,2015,1,FUA
ES024F2016,ES024F,2016,1,FUA
ES024F2017,ES024F,2017,2,FUA
ES024F2018,ES024F,2018,1,FUA
ES024F2019,ES024F,2019,1,FUA
ES024F2020,ES024F,2020,1,FUA
ES024F2021,ES024F,2021,2,FUA
ES024F1988,ES024F,1988,1,FUA
ES024F1989,ES024F,1989,0,FUA
ES024F1990,ES024F,1990,1,FUA
ES024F1991,ES024F,1991,1,FUA
ES024F1992,ES024F,1992,0,FUA
ES024F1993,ES024F,1993,0,FUA
ES024F1994,ES024F,1994,1,FUA
ES024F1995,ES024F,1995,1,FUA
ES024F1996,ES024F,1996,0,FUA
ES024F1997,ES024F,1997,0,FUA
ES024F1998,ES024F,1998,1,FUA
ES024F1999,ES024F,1999,1,FUA
ES024F2000,ES024F,2000,0,FUA
ES024F2001,ES024F,2001,1,FUA
ES024F2002,ES024F,2002,1,FUA
ES024F2003,ES024F,2003,1,FUA
ES024F1981,ES024F,1981,0,FUA
ES024F1982,ES024F,1982,0,FUA
ES024F1983,ES024F,1983,1,FUA
ES024F1984,ES024F,1984,0,FUA
ES024F1985,ES024F,1985,1,FUA
ES024F1986,ES024F,1986,1,FUA
ES024F1987,ES024F,1987,2,FUA
CL021C1996,CL021C,1996,12,CITY
CL021C1997,CL021C,1997,24,CITY
CL021C1998,CL021C,1998,22,CITY
CL021C1999,CL021C,1999,20,CITY
CL021C2000,CL021C,2000,12,CITY
CL021C2001,CL021C,2001,13,CITY
CL021C2002,CL021C,2002,24,CITY
CL021C2003,CL021C,2003,20,CITY
CL021C2004,CL021C,2004,33,CITY
CL021C2005,CL021C,2005,27,CITY
CL021C2006,CL021C,2006,22,CITY
CL021C2007,CL021C,2007,20,CITY
CL021C2008,CL021C,2008,50,CITY
CL021C2009,CL021C,2009,16,CITY
CL021C2010,CL021C,2010,14,CITY
CL021C2011,CL021C,2011,31,CITY
CL021C2012,CL021C,2012,19,CITY
CL021C2013,CL021C,2013,33,CITY
CL021C2014,CL021C,2014,20,CITY
CL021C2015,CL021C,2015,33,CITY
CL021C2016,CL021C,2016,34,CITY
CL021C2017,CL021C,2017,29,CITY
CL021C2018,CL021C,2018,32,CITY
CL021C2019,CL021C,2019,30,CITY
CL021C2020,CL021C,2020,35,CITY
CL021C2021,CL021C,2021,32,CITY
USA155F1981,USA155F,1981,82,FUA
USA155F1982,USA155F,1982,79,FUA
USA155F1983,USA155F,1983,66,FUA
USA155F1984,USA155F,1984,83,FUA
USA155F1985,USA155F,1985,87,FUA
USA155F1986,USA155F,1986,84,FUA
USA155F1987,USA155F,1987,103,FUA
USA155F1988,USA155F,1988,95,FUA
USA155F1989,USA155F,1989,75,FUA
USA155F1990,USA155F,1990,90,FUA
USA155F1991,USA155F,1991,90,FUA
USA155F1992,USA155F,1992,94,FUA
USA155F1993,USA155F,1993,72,FUA
USA155F1994,USA155F,1994,105,FUA
USA155F1995,USA155F,1995,73,FUA
USA155F1996,USA155F,1996,78,FUA
USA155F1997,USA155F,1997,82,FUA
USA155F1998,USA155F,1998,93,FUA
USA155F1999,USA155F,1999,78,FUA
USA155F2000,USA155F,2000,78,FUA
USA155F2001,USA155F,2001,92,FUA
USA155F2002,USA155F,2002,83,FUA
USA155F2003,USA155F,2003,101,FUA
USA155F2004,USA155F,2004,81,FUA
USA155F2005,USA155F,2005,84,FUA
USA155F2006,USA155F,2006,101,FUA
USA155F2007,USA155F,2007,88,FUA
USA155F2008,USA155F,2008,89,FUA
USA155F2009,USA155F,2009,109,FUA
USA155F2010,USA155F,2010,75,FUA
USA155F2011,USA155F,2011,83,FUA
USA155F2012,USA155F,2012,94,FUA
USA155F2013,USA155F,2013,100,FUA
USA155F2014,USA155F,2014,104,FUA
USA155F2015,USA155F,2015,104,FUA
USA155F2016,USA155F,2016,95,FUA
USA155F2017,USA155F,2017,109,FUA
USA155F2018,USA155F,2018,103,FUA
USA155F2019,USA155F,2019,97,FUA
USA155F2020,USA155F,2020,111,FUA
USA155F2021,USA155F,2021,99,FUA
ES042F2004,ES042F,2004,44,FUA
ES042F2005,ES042F,2005,51,FUA
ES042F2006,ES042F,2006,59,FUA
ES042F2007,ES042F,2007,26,FUA
ES042F2008,ES042F,2008,36,FUA
ES042F2009,ES042F,2009,59,FUA
ES042F2010,ES042F,2010,48,FUA
ES042F2011,ES042F,2011,53,FUA
ES042F2012,ES042F,2012,60,FUA
ES042F2013,ES042F,2013,46,FUA
ES042F2014,ES042F,2014,33,FUA
ES042F2015,ES042F,2015,55,FUA
ES042F2016,ES042F,2016,61,FUA
ES042F2017,ES042F,2017,61,FUA
ES042F2018,ES042F,2018,54,FUA
ES042F2019,ES042F,2019,60,FUA
ES042F2020,ES042F,2020,52,FUA
ES042F2021,ES042F,2021,49,FUA
CL021C1981,CL021C,1981,14,CITY
CL021C1982,CL021C,1982,25,CITY
CL021C1983,CL021C,1983,29,CITY
CL021C1984,CL021C,1984,24,CITY
CL021C1985,CL021C,1985,26,CITY
CL021C1986,CL021C,1986,11,CITY
CL021C1987,CL021C,1987,23,CITY
CL021C1988,CL021C,1988,26,CITY
CL021C1989,CL021C,1989,22,CITY
CL021C1990,CL021C,1990,24,CITY
CL021C1991,CL021C,1991,19,CITY
CL021C1992,CL021C,1992,22,CITY
CL021C1993,CL021C,1993,11,CITY
CL021C1994,CL021C,1994,22,CITY
CL021C1995,CL021C,1995,22,CITY
ES042F1988,ES042F,1988,40,FUA
ES042F1989,ES042F,1989,39,FUA
ES042F1990,ES042F,1990,39,FUA
ES042F1991,ES042F,1991,55,FUA
ES042F1992,ES042F,1992,36,FUA
ES042F1993,ES042F,1993,24,FUA
ES042F1994,ES042F,1994,61,FUA
ES042F1995,ES042F,1995,33,FUA
ES042F1996,ES042F,1996,19,FUA
ES042F1997,ES042F,1997,35,FUA
ES042F1998,ES042F,1998,45,FUA
ES042F1999,ES042F,1999,31,FUA
ES042F2000,ES042F,2000,32,FUA
ES042F2001,ES042F,2001,43,FUA
ES042F2002,ES042F,2002,28,FUA
ES042F2003,ES042F,2003,65,FUA
ES042F1981,ES042F,1981,28,FUA
ES042F1982,ES042F,1982,28,FUA
ES042F1983,ES042F,1983,36,FUA
ES042F1984,ES042F,1984,25,FUA
ES042F1985,ES042F,1985,44,FUA
ES042F1986,ES042F,1986,41,FUA
ES042F1987,ES042F,1987,43,FUA
UK562C1998,UK562C,1998,0,CITY
UK562C1999,UK562C,1999,0,CITY
UK562C2000,UK562C,2000,0,CITY
UK562C2001,UK562C,2001,0,CITY
UK562C2002,UK562C,2002,0,CITY
UK562C2003,UK562C,2003,1,CITY
UK562C2004,UK562C,2004,0,CITY
UK562C2005,UK562C,2005,0,CITY
UK562C2006,UK562C,2006,0,CITY
UK562C2007,UK562C,2007,0,CITY
UK562C2008,UK562C,2008,0,CITY
UK562C2009,UK562C,2009,0,CITY
UK562C2010,UK562C,2010,0,CITY
UK562C2011,UK562C,2011,0,CITY
UK562C2012,UK562C,2012,0,CITY
UK562C2013,UK562C,2013,0,CITY
UK562C2014,UK562C,2014,0,CITY
UK562C2015,UK562C,2015,0,CITY
UK562C2016,UK562C,2016,0,CITY
UK562C2017,UK562C,2017,0,CITY
UK562C2018,UK562C,2018,0,CITY
UK562C2019,UK562C,2019,0,CITY
UK562C2020,UK562C,2020,1,CITY
UK562C2021,UK562C,2021,1,CITY
IT016F2004,IT016F,2004,55,FUA
IT016F2005,IT016F,2005,50,FUA
IT016F2006,IT016F,2006,59,FUA
IT016F2007,IT016F,2007,58,FUA
IT016F2008,IT016F,2008,73,FUA
IT016F2009,IT016F,2009,63,FUA
IT016F2010,IT016F,2010,44,FUA
IT016F2011,IT016F,2011,63,FUA
IT016F2012,IT016F,2012,73,FUA
IT016F2013,IT016F,2013,52,FUA
IT016F2014,IT016F,2014,33,FUA
IT016F2015,IT016F,2015,63,FUA
IT016F2016,IT016F,2016,57,FUA
IT016F2017,IT016F,2017,68,FUA
IT016F2018,IT016F,2018,70,FUA
IT016F2019,IT016F,2019,84,FUA
IT016F2020,IT016F,2020,61,FUA
IT016F2021,IT016F,2021,65,FUA
UK562C1981,UK562C,1981,0,CITY
UK562C1982,UK562C,1982,0,CITY
UK562C1983,UK562C,1983,2,CITY
UK562C1984,UK562C,1984,0,CITY
UK562C1985,UK562C,1985,0,CITY
UK562C1986,UK562C,1986,0,CITY
UK562C1987,UK562C,1987,0,CITY
UK562C1988,UK562C,1988,0,CITY
UK562C1989,UK562C,1989,0,CITY
UK562C1990,UK562C,1990,0,CITY
UK562C1991,UK562C,1991,0,CITY
UK562C1992,UK562C,1992,0,CITY
UK562C1993,UK562C,1993,0,CITY
UK562C1994,UK562C,1994,0,CITY
UK562C1995,UK562C,1995,1,CITY
UK562C1996,UK562C,1996,0,CITY
UK562C1997,UK562C,1997,0,CITY
IT016F1988,IT016F,1988,44,FUA
IT016F1989,IT016F,1989,36,FUA
IT016F1990,IT016F,1990,51,FUA
IT016F1991,IT016F,1991,53,FUA
IT016F1992,IT016F,1992,54,FUA
IT016F1993,IT016F,1993,56,FUA
IT016F1994,IT016F,1994,63,FUA
IT016F1995,IT016F,1995,39,FUA
IT016F1996,IT016F,1996,30,FUA
IT016F1997,IT016F,1997,61,FUA
IT016F1998,IT016F,1998,66,FUA
IT016F1999,IT016F,1999,51,FUA
IT016F2000,IT016F,2000,43,FUA
IT016F2001,IT016F,2001,49,FUA
IT016F2002,IT016F,2002,44,FUA
IT016F2003,IT016F,2003,89,FUA
IT016F1981,IT016F,1981,29,FUA
IT016F1982,IT016F,1982,45,FUA
IT016F1983,IT016F,1983,40,FUA
IT016F1984,IT016F,1984,26,FUA
IT016F1985,IT016F,1985,62,FUA
IT016F1986,IT016F,1986,40,FUA
IT016F1987,IT016F,1987,60,FUA
JPN15F2021,JPN15F,2021,48,FUA
DE012C1995,DE012C,1995,16,CITY
DE012C1996,DE012C,1996,3,CITY
DE012C1997,DE012C,1997,7,CITY
DE012C1998,DE012C,1998,5,CITY
DE012C1999,DE012C,1999,5,CITY
DE012C2000,DE012C,2000,4,CITY
DE012C2001,DE012C,2001,7,CITY
DE012C2002,DE012C,2002,10,CITY
DE012C2003,DE012C,2003,16,CITY
DE012C2004,DE012C,2004,0,CITY
DE012C2005,DE012C,2005,5,CITY
DE012C2006,DE012C,2006,15,CITY
DE012C2007,DE012C,2007,5,CITY
DE012C2008,DE012C,2008,9,CITY
DE012C2009,DE012C,2009,2,CITY
DE012C2010,DE012C,2010,10,CITY
DE012C2011,DE012C,2011,2,CITY
DE012C2012,DE012C,2012,3,CITY
DE012C2013,DE012C,2013,12,CITY
DE012C2014,DE012C,2014,6,CITY
DE012C2015,DE012C,2015,10,CITY
DE012C2016,DE012C,2016,12,CITY
DE012C2017,DE012C,2017,3,CITY
DE012C2018,DE012C,2018,24,CITY
DE012C2019,DE012C,2019,15,CITY
DE012C2020,DE012C,2020,13,CITY
DE012C2021,DE012C,2021,3,CITY
JPN15F1981,JPN15F,1981,37,FUA
JPN15F1982,JPN15F,1982,31,FUA
JPN15F1983,JPN15F,1983,31,FUA
JPN15F1984,JPN15F,1984,49,FUA
JPN15F1985,JPN15F,1985,53,FUA
JPN15F1986,JPN15F,1986,33,FUA
JPN15F1987,JPN15F,1987,42,FUA
JPN15F1988,JPN15F,1988,32,FUA
JPN15F1989,JPN15F,1989,39,FUA
JPN15F1990,JPN15F,1990,47,FUA
JPN15F1991,JPN15F,1991,31,FUA
JPN15F1992,JPN15F,1992,34,FUA
JPN15F1993,JPN15F,1993,15,FUA
JPN15F1994,JPN15F,1994,59,FUA
JPN15F1995,JPN15F,1995,29,FUA
JPN15F1996,JPN15F,1996,33,FUA
JPN15F1997,JPN15F,1997,37,FUA
JPN15F1998,JPN15F,1998,37,FUA
JPN15F1999,JPN15F,1999,53,FUA
JPN15F2000,JPN15F,2000,57,FUA
JPN15F2001,JPN15F,2001,42,FUA
JPN15F2002,JPN15F,2002,43,FUA
JPN15F2003,JPN15F,2003,29,FUA
JPN15F2004,JPN15F,2004,41,FUA
JPN15F2005,JPN15F,2005,44,FUA
JPN15F2006,JPN15F,2006,36,FUA
JPN15F2007,JPN15F,2007,44,FUA
JPN15F2008,JPN15F,2008,48,FUA
JPN15F2009,JPN15F,2009,27,FUA
JPN15F2010,JPN15F,2010,63,FUA
JPN15F2011,JPN15F,2011,58,FUA
JPN15F2012,JPN15F,2012,63,FUA
JPN15F2013,JPN15F,2013,43,FUA
JPN15F2014,JPN15F,2014,40,FUA
JPN15F2015,JPN15F,2015,34,FUA
JPN15F2016,JPN15F,2016,49,FUA
JPN15F2017,JPN15F,2017,37,FUA
JPN15F2018,JPN15F,2018,53,FUA
JPN15F2019,JPN15F,2019,49,FUA
JPN15F2020,JPN15F,2020,52,FUA
USA02F2003,USA02F,2003,108,FUA
USA02F2004,USA02F,2004,89,FUA
USA02F2005,USA02F,2005,79,FUA
USA02F2006,USA02F,2006,104,FUA
USA02F2007,USA02F,2007,91,FUA
USA02F2008,USA02F,2008,120,FUA
USA02F2009,USA02F,2009,92,FUA
USA02F2010,USA02F,2010,67,FUA
USA02F2011,USA02F,2011,80,FUA
USA02F2012,USA02F,2012,101,FUA
USA02F2013,USA02F,2013,98,FUA
USA02F2014,USA02F,2014,126,FUA
USA02F2015,USA02F,2015,123,FUA
USA02F2016,USA02F,2016,112,FUA
USA02F2017,USA02F,2017,122,FUA
USA02F2018,USA02F,2018,114,FUA
USA02F2019,USA02F,2019,99,FUA
USA02F2020,USA02F,2020,122,FUA
USA02F2021,USA02F,2021,111,FUA
DE012C1981,DE012C,1981,5,CITY
DE012C1982,DE012C,1982,9,CITY
DE012C1983,DE012C,1983,13,CITY
DE012C1984,DE012C,1984,4,CITY
DE012C1985,DE012C,1985,0,CITY
DE012C1986,DE012C,1986,5,CITY
DE012C1987,DE012C,1987,1,CITY
DE012C1988,DE012C,1988,1,CITY
DE012C1989,DE012C,1989,8,CITY
DE012C1990,DE012C,1990,6,CITY
DE012C1991,DE012C,1991,2,CITY
DE012C1992,DE012C,1992,7,CITY
DE012C1993,DE012C,1993,0,CITY
DE012C1994,DE012C,1994,16,CITY
USA02F1988,USA02F,1988,101,FUA
USA02F1989,USA02F,1989,94,FUA
USA02F1990,USA02F,1990,107,FUA
USA02F1991,USA02F,1991,90,FUA
USA02F1992,USA02F,1992,101,FUA
USA02F1993,USA02F,1993,81,FUA
USA02F1994,USA02F,1994,88,FUA
USA02F1995,USA02F,1995,96,FUA
USA02F1996,USA02F,1996,105,FUA
USA02F1997,USA02F,1997,107,FUA
USA02F1998,USA02F,1998,75,FUA
USA02F1999,USA02F,1999,82,FUA
USA02F2000,USA02F,2000,83,FUA
USA02F2001,USA02F,2001,88,FUA
USA02F2002,USA02F,2002,77,FUA
USA02F1981,USA02F,1981,105,FUA
USA02F1982,USA02F,1982,79,FUA
USA02F1983,USA02F,1983,91,FUA
USA02F1984,USA02F,1984,116,FUA
USA02F1985,USA02F,1985,92,FUA
USA02F1986,USA02F,1986,83,FUA
USA02F1987,USA02F,1987,87,FUA
JPN37C1996,JPN37C,1996,3,CITY
JPN37C1997,JPN37C,1997,8,CITY
JPN37C1998,JPN37C,1998,5,CITY
JPN37C1999,JPN37C,1999,19,CITY
JPN37C2000,JPN37C,2000,25,CITY
JPN37C2001,JPN37C,2001,8,CITY
JPN37C2002,JPN37C,2002,11,CITY
JPN37C2003,JPN37C,2003,1,CITY
JPN37C2004,JPN37C,2004,14,CITY
JPN37C2005,JPN37C,2005,13,CITY
JPN37C2006,JPN37C,2006,14,CITY
JPN37C2007,JPN37C,2007,8,CITY
JPN37C2008,JPN37C,2008,11,CITY
JPN37C2009,JPN37C,2009,10,CITY
JPN37C2010,JPN37C,2010,26,CITY
JPN37C2011,JPN37C,2011,15,CITY
JPN37C2012,JPN37C,2012,26,CITY
JPN37C2013,JPN37C,2013,5,CITY
JPN37C2014,JPN37C,2014,6,CITY
JPN37C2015,JPN37C,2015,11,CITY
JPN37C2016,JPN37C,2016,16,CITY
JPN37C2017,JPN37C,2017,11,CITY
JPN37C2018,JPN37C,2018,19,CITY
JPN37C2019,JPN37C,2019,17,CITY
JPN37C2020,JPN37C,2020,17,CITY
JPN37C2021,JPN37C,2021,22,CITY
CAN25F2004,CAN25F,2004,3,FUA
CAN25F2005,CAN25F,2005,32,FUA
CAN25F2006,CAN25F,2006,18,FUA
CAN25F2007,CAN25F,2007,22,FUA
CAN25F2008,CAN25F,2008,9,FUA
CAN25F2009,CAN25F,2009,8,FUA
CAN25F2010,CAN25F,2010,19,FUA
CAN25F2011,CAN25F,2011,18,FUA
CAN25F2012,CAN25F,2012,22,FUA
CAN25F2013,CAN25F,2013,16,FUA
CAN25F2014,CAN25F,2014,2,FUA
CAN25F2015,CAN25F,2015,16,FUA
CAN25F2016,CAN25F,2016,32,FUA
CAN25F2017,CAN25F,2017,12,FUA
CAN25F2018,CAN25F,2018,33,FUA
CAN25F2019,CAN25F,2019,15,FUA
CAN25F2020,CAN25F,2020,35,FUA
CAN25F2021,CAN25F,2021,25,FUA
JPN37C1981,JPN37C,1981,9,CITY
JPN37C1982,JPN37C,1982,4,CITY
JPN37C1983,JPN37C,1983,12,CITY
JPN37C1984,JPN37C,1984,20,CITY
JPN37C1985,JPN37C,1985,24,CITY
JPN37C1986,JPN37C,1986,16,CITY
JPN37C1987,JPN37C,1987,6,CITY
JPN37C1988,JPN37C,1988,11,CITY
JPN37C1989,JPN37C,1989,11,CITY
JPN37C1990,JPN37C,1990,13,CITY
JPN37C1991,JPN37C,1991,2,CITY
JPN37C1992,JPN37C,1992,8,CITY
JPN37C1993,JPN37C,1993,1,CITY
JPN37C1994,JPN37C,1994,34,CITY
JPN37C1995,JPN37C,1995,3,CITY
CAN25F1988,CAN25F,1988,31,FUA
CAN25F1989,CAN25F,1989,20,FUA
CAN25F1990,CAN25F,1990,11,FUA
CAN25F1991,CAN25F,1991,20,FUA
CAN25F1992,CAN25F,1992,2,FUA
CAN25F1993,CAN25F,1993,19,FUA
CAN25F1994,CAN25F,1994,8,FUA
CAN25F1995,CAN25F,1995,23,FUA
CAN25F1996,CAN25F,1996,8,FUA
CAN25F1997,CAN25F,1997,4,FUA
CAN25F1998,CAN25F,1998,17,FUA
CAN25F1999,CAN25F,1999,21,FUA
CAN25F2000,CAN25F,2000,1,FUA
CAN25F2001,CAN25F,2001,18,FUA
CAN25F2002,CAN25F,2002,22,FUA
CAN25F2003,CAN25F,2003,13,FUA
CAN25F1981,CAN25F,1981,10,FUA
CAN25F1982,CAN25F,1982,8,FUA
CAN25F1983,CAN25F,1983,27,FUA
CAN25F1984,CAN25F,1984,13,FUA
CAN25F1985,CAN25F,1985,5,FUA
CAN25F1986,CAN25F,1986,8,FUA
CAN25F1987,CAN25F,1987,26,FUA
IT010C1987,IT010C,1987,103,CITY
IT010C1988,IT010C,1988,94,CITY
IT010C1989,IT010C,1989,79,CITY
IT010C1990,IT010C,1990,100,CITY
IT010C1991,IT010C,1991,88,CITY
IT010C1992,IT010C,1992,81,CITY
IT010C1993,IT010C,1993,98,CITY
IT010C1994,IT010C,1994,115,CITY
IT010C1995,IT010C,1995,94,CITY
IT010C1996,IT010C,1996,69,CITY
IT010C1997,IT010C,1997,87,CITY
IT010C1998,IT010C,1998,95,CITY
IT010C1999,IT010C,1999,117,CITY
IT010C2000,IT010C,2000,97,CITY
IT010C2001,IT010C,2001,116,CITY
IT010C2002,IT010C,2002,81,CITY
IT010C2003,IT010C,2003,95,CITY
IT010C2004,IT010C,2004,89,CITY
IT010C2005,IT010C,2005,87,CITY
IT010C2006,IT010C,2006,99,CITY
IT010C2007,IT010C,2007,100,CITY
IT010C2008,IT010C,2008,98,CITY
IT010C2009,IT010C,2009,106,CITY
IT010C2010,IT010C,2010,83,CITY
IT010C2011,IT010C,2011,97,CITY
IT010C2012,IT010C,2012,112,CITY
IT010C2013,IT010C,2013,94,CITY
IT010C2014,IT010C,2014,114,CITY
IT010C2015,IT010C,2015,97,CITY
IT010C2016,IT010C,2016,96,CITY
IT010C2017,IT010C,2017,106,CITY
IT010C2018,IT010C,2018,103,CITY
IT010C2019,IT010C,2019,108,CITY
IT010C2020,IT010C,2020,105,CITY
IT010C2021,IT010C,2021,109,CITY
USA141F2001,USA141F,2001,99,FUA
USA141F2002,USA141F,2002,90,FUA
USA141F2003,USA141F,2003,86,FUA
USA141F2004,USA141F,2004,74,FUA
USA141F2005,USA141F,2005,98,FUA
USA141F2006,USA141F,2006,100,FUA
USA141F2007,USA141F,2007,90,FUA
USA141F2008,USA141F,2008,89,FUA
USA141F2009,USA141F,2009,100,FUA
USA141F2010,USA141F,2010,106,FUA
USA141F2011,USA141F,2011,124,FUA
USA141F2012,USA141F,2012,122,FUA
USA141F2013,USA141F,2013,105,FUA
USA141F2014,USA141F,2014,94,FUA
USA141F2015,USA141F,2015,96,FUA
USA141F2016,USA141F,2016,90,FUA
USA141F2017,USA141F,2017,94,FUA
USA141F2018,USA141F,2018,126,FUA
USA141F2019,USA141F,2019,99,FUA
USA141F2020,USA141F,2020,127,FUA
USA141F2021,USA141F,2021,102,FUA
DE101F1981,DE101F,1981,5,FUA
DE101F1982,DE101F,1982,6,FUA
DE101F1983,DE101F,1983,14,FUA
DE101F1984,DE101F,1984,4,FUA
DE101F1985,DE101F,1985,1,FUA
DE101F1986,DE101F,1986,6,FUA
DE101F1987,DE101F,1987,2,FUA
DE101F1988,DE101F,1988,0,FUA
DE101F1989,DE101F,1989,7,FUA
DE101F1990,DE101F,1990,9,FUA
DE101F1991,DE101F,1991,4,FUA
DE101F1992,DE101F,1992,7,FUA
DE101F1993,DE101F,1993,1,FUA
DE101F1994,DE101F,1994,19,FUA
DE101F1995,DE101F,1995,16,FUA
DE101F1996,DE101F,1996,3,FUA
DE101F1997,DE101F,1997,5,FUA
DE101F1998,DE101F,1998,5,FUA
DE101F1999,DE101F,1999,5,FUA
DE101F2000,DE101F,2000,4,FUA
DE101F2001,DE101F,2001,8,FUA
DE101F2002,DE101F,2002,7,FUA
DE101F2003,DE101F,2003,19,FUA
DE101F2004,DE101F,2004,1,FUA
DE101F2005,DE101F,2005,9,FUA
DE101F2006,DE101F,2006,18,FUA
DE101F2007,DE101F,2007,5,FUA
DE101F2008,DE101F,2008,7,FUA
DE101F2009,DE101F,2009,4,FUA
DE101F2010,DE101F,2010,13,FUA
DE101F2011,DE101F,2011,5,FUA
DE101F2012,DE101F,2012,6,FUA
DE101F2013,DE101F,2013,11,FUA
DE101F2014,DE101F,2014,6,FUA
DE101F2015,DE101F,2015,13,FUA
DE101F2016,DE101F,2016,13,FUA
DE101F2017,DE101F,2017,6,FUA
DE101F2018,DE101F,2018,22,FUA
DE101F2019,DE101F,2019,15,FUA
DE101F2020,DE101F,2020,15,FUA
USA89C1992,USA89C,1992,38,CITY
USA89C1993,USA89C,1993,13,CITY
USA89C1994,USA89C,1994,49,CITY
USA89C1995,USA89C,1995,21,CITY
USA89C1996,USA89C,1996,36,CITY
USA89C1997,USA89C,1997,29,CITY
UK024C1988,UK024C,1988,0,CITY
UK024C1989,UK024C,1989,4,CITY
UK024C1990,UK024C,1990,6,CITY
UK024C1991,UK024C,1991,0,CITY
UK024C1992,UK024C,1992,0,CITY
UK024C1993,UK024C,1993,0,CITY
UK024C1994,UK024C,1994,1,CITY
UK024C1995,UK024C,1995,11,CITY
UK024C1996,UK024C,1996,0,CITY
UK024C1997,UK024C,1997,4,CITY
UK024C1998,UK024C,1998,1,CITY
UK024C1999,UK024C,1999,0,CITY
UK024C2000,UK024C,2000,0,CITY
UK024C2001,UK024C,2001,0,CITY
UK024C2002,UK024C,2002,1,CITY
UK024C2003,UK024C,2003,9,CITY
UK024C2004,UK024C,2004,0,CITY
UK024C1981,UK024C,1981,0,CITY
UK024C1982,UK024C,1982,0,CITY
UK024C1983,UK024C,1983,8,CITY
UK024C1984,UK024C,1984,1,CITY
UK024C1985,UK024C,1985,0,CITY
UK024C1986,UK024C,1986,0,CITY
UK024C1987,UK024C,1987,1,CITY
COL01C1999,COL01C,1999,0,CITY
COL01C2000,COL01C,2000,0,CITY
COL01C2001,COL01C,2001,0,CITY
COL01C2002,COL01C,2002,0,CITY
COL01C2003,COL01C,2003,0,CITY
COL01C2004,COL01C,2004,0,CITY
